quote_id,partner_id,claim_id,vehicle_id,yard_id,quote_date,quoted_tow_price,quoted_daily_storage_rate,free_storage_days,expected_days_in_yard,expected_billable_storage_days,estimated_total_cost_to_partner,estimated_salvage_value,net_expected_recovery,competitor_estimated_total_cost,price_gap_vs_competitor,partner_price_sensitivity_score,yard_capacity_utilization,predicted_acceptance_probability,accepted_flag,lost_reason,expected_margin,recommended_tow_price,recommended_daily_storage_rate,pricing_strategy
QTE004743,P028,CLM006908,VEH006908,YARD_DAL_01,2025-05-14,487,33,0,48,48,2071,5535,3464,2547,-476,27,0.73,0.90,1,accepted,1014,502,34,balanced
QTE004744,P035,CLM003667,VEH003667,YARD_HOU_01,2025-01-13,293,27,3,52,49,1616,6870,5254,1534,82,70,0.49,0.56,0,price_too_high,898,302,28,acceptance_max
QTE004745,P037,CLM005094,VEH005094,YARD_HOU_01,2025-07-12,346,20,3,42,39,1126,500,-626,1173,-47,80,0.94,0.48,0,storage_fee_too_high,362,318,18,acceptance_max
QTE004746,P014,CLM001947,VEH001947,YARD_AUS_01,2025-07-18,349,15,0,52,52,1129,500,-629,765,364,65,0.79,0.52,1,accepted,236,359,16,balanced
QTE004747,P028,CLM002736,VEH002736,YARD_HOU_01,2025-02-05,334,38,0,32,32,1550,14786,13236,1348,202,27,0.53,0.90,1,accepted,1015,344,40,balanced
QTE004748,P004,CLM005357,VEH005357,YARD_OKC_01,2025-02-18,286,25,0,26,26,936,4916,3980,853,83,69,0.79,0.62,1,accepted,502,295,26,capacity_control
QTE004749,P008,CLM009182,VEH009182,YARD_HOU_01,2025-02-08,339,22,0,45,45,1329,1646,317,974,355,55,0.91,0.54,1,accepted,490,349,23,acceptance_max
QTE004750,P005,CLM003633,VEH003633,YARD_OKC_01,2025-06-05,354,40,3,31,28,1474,16072,14598,1429,45,32,0.89,0.97,1,accepted,974,365,42,capacity_control
QTE004751,P028,CLM007458,VEH007458,YARD_OKC_01,2025-01-12,421,31,0,35,35,1506,5475,3969,1598,-92,27,0.96,0.89,1,accepted,759,434,32,balanced
QTE004752,P015,CLM006975,VEH006975,YARD_DAL_01,2025-02-07,385,29,3,38,35,1400,3693,2293,1451,-51,18,0.73,0.97,1,accepted,715,397,30,balanced
QTE004753,P040,CLM005643,VEH005643,YARD_DAL_01,2025-07-21,400,33,7,53,46,1918,6690,4772,1938,-20,48,0.74,0.74,0,price_too_high,899,412,34,acceptance_max
QTE004754,P025,CLM006979,VEH006979,YARD_OKC_01,2025-06-25,241,22,0,22,22,725,4993,4268,635,90,88,0.62,0.44,0,slow_pickup,355,222,20,partner_retention
QTE004755,P007,CLM004339,VEH004339,YARD_HOU_01,2025-01-10,306,21,3,45,42,1188,500,-688,1284,-96,44,0.80,0.78,1,accepted,487,315,22,balanced
QTE004756,P037,CLM006944,VEH006944,YARD_AUS_01,2024-12-30,291,20,3,53,50,1291,500,-791,1046,245,80,0.59,0.39,1,accepted,467,268,18,acceptance_max
QTE004757,P036,CLM005642,VEH005642,YARD_DAL_01,2025-04-11,389,27,5,24,19,902,8038,7136,729,173,70,0.63,0.61,1,accepted,299,401,28,partner_retention
QTE004758,P003,CLM002503,VEH002503,YARD_AUS_01,2025-07-06,444,24,7,14,7,612,789,177,642,-30,67,1.15,0.48,0,distance_too_far,123,457,25,capacity_control
QTE004759,P023,CLM005567,VEH005567,YARD_DAL_01,2025-01-30,346,26,7,45,38,1334,5945,4611,1215,119,61,0.78,0.69,1,accepted,487,356,27,balanced
QTE004760,P014,CLM006762,VEH006762,YARD_AUS_01,2025-07-28,248,17,0,37,37,877,809,-68,1087,-210,65,0.90,0.65,1,accepted,322,255,18,margin_max
QTE004761,P003,CLM001361,VEH001361,YARD_AUS_01,2025-03-21,364,27,7,31,24,1012,6459,5447,1155,-143,67,1.04,0.56,1,accepted,428,375,28,balanced
QTE004762,P013,CLM001849,VEH001849,YARD_OKC_01,2025-06-21,351,25,0,44,44,1451,9440,7989,1604,-153,47,1.01,0.78,0,distance_too_far,647,362,26,acceptance_max
QTE004763,P037,CLM001661,VEH001661,YARD_OKC_01,2025-04-29,297,27,3,38,35,1242,9138,7896,1307,-65,80,0.68,0.54,0,price_too_high,669,273,24,margin_max
QTE004764,P025,CLM001802,VEH001802,YARD_DAL_01,2025-01-31,309,16,0,37,37,901,3395,2494,862,39,88,0.92,0.44,1,accepted,216,284,14,partner_retention
QTE004765,P035,CLM003100,VEH003100,YARD_AUS_01,2025-06-11,337,25,3,55,52,1637,7058,5421,1616,21,70,0.81,0.59,1,accepted,828,347,26,capacity_control
QTE004766,P035,CLM001525,VEH001525,YARD_AUS_01,2025-06-24,404,25,3,69,66,2054,3645,1591,2255,-201,70,0.98,0.55,0,unknown,793,416,26,capacity_control
QTE004767,P027,CLM002721,VEH002721,YARD_DAL_01,2025-05-21,281,24,3,24,21,785,6126,5341,716,69,78,0.91,0.59,1,accepted,376,259,22,balanced
QTE004768,P023,CLM007656,VEH007656,YARD_OKC_01,2025-04-29,462,27,7,89,82,2676,9747,7071,2454,222,61,0.65,0.68,1,accepted,1036,476,28,margin_max
QTE004769,P037,CLM008929,VEH008929,YARD_AUS_01,2025-06-12,299,23,3,42,39,1196,3533,2337,1333,-137,80,0.90,0.50,0,storage_fee_too_high,579,275,21,partner_retention
QTE004770,P040,CLM007822,VEH007822,YARD_OKC_01,2025-06-23,329,34,7,1,0,329,13940,13611,372,-43,48,0.90,0.79,1,accepted,102,339,35,margin_max
QTE004771,P006,CLM000260,VEH000260,YARD_AUS_01,2025-05-21,278,35,5,54,49,1993,16025,14032,2121,-128,52,1.15,0.72,1,accepted,1297,286,36,balanced
QTE004772,P004,CLM009264,VEH009264,YARD_AUS_01,2025-03-21,327,29,0,50,50,1777,12680,10903,1590,187,69,0.73,0.64,1,accepted,1049,337,30,acceptance_max
QTE004773,P019,CLM003819,VEH003819,YARD_OKC_01,2025-05-11,310,20,7,38,31,930,3589,2659,916,14,78,0.75,0.54,1,accepted,244,285,18,capacity_control
QTE004774,P028,CLM004761,VEH004761,YARD_HOU_01,2025-05-12,539,37,0,69,69,3092,8534,5442,2746,346,27,0.73,0.80,0,competitor_relationship,1719,555,38,margin_max
QTE004775,P029,CLM008593,VEH008593,YARD_OKC_01,2025-05-21,320,24,3,68,65,1880,9666,7786,1872,8,36,0.90,0.88,1,accepted,824,330,25,balanced
QTE004776,P013,CLM001222,VEH001222,YARD_AUS_01,2025-03-19,472,32,0,80,80,3032,8644,5612,3565,-533,47,0.76,0.81,0,competitor_relationship,1534,486,33,acceptance_max
QTE004777,P019,CLM000393,VEH000393,YARD_AUS_01,2025-05-25,378,18,7,61,54,1350,2205,855,1616,-266,78,0.38,0.54,1,accepted,282,348,16,balanced
QTE004778,P014,CLM000865,VEH000865,YARD_AUS_01,2025-06-24,203,16,0,39,39,827,500,-327,663,164,65,0.68,0.59,1,accepted,329,209,17,balanced
QTE004779,P014,CLM003389,VEH003389,YARD_AUS_01,2025-06-16,284,14,0,24,24,620,500,-120,631,-11,65,0.74,0.65,0,price_too_high,189,293,15,partner_retention
QTE004780,P023,CLM008287,VEH008287,YARD_OKC_01,2025-07-13,348,31,7,40,33,1371,5920,4549,1063,308,61,0.84,0.62,0,price_too_high,685,358,32,partner_retention
QTE004781,P028,CLM001600,VEH001600,YARD_OKC_01,2025-07-05,374,29,0,35,35,1389,6742,5353,1336,53,27,0.87,0.89,0,distance_too_far,792,385,30,balanced
QTE004782,P028,CLM000229,VEH000229,YARD_DAL_01,2025-04-08,421,32,0,71,71,2693,12881,10188,2913,-220,27,0.81,0.96,1,accepted,1510,434,33,balanced
QTE004783,P028,CLM009947,VEH009947,YARD_AUS_01,2025-03-16,383,36,0,19,19,1067,14451,13384,982,85,27,0.97,0.92,1,accepted,623,394,37,balanced
QTE004784,P013,CLM007525,VEH007525,YARD_HOU_01,2025-05-12,323,27,0,56,56,1835,500,-1335,1829,6,47,0.69,0.75,1,accepted,996,333,28,margin_max
QTE004785,P008,CLM007687,VEH007687,YARD_AUS_01,2025-05-24,432,20,0,80,80,2032,500,-1532,2162,-130,55,0.60,0.66,0,competitor_relationship,520,445,21,balanced
QTE004786,P039,CLM000558,VEH000558,YARD_DAL_01,2025-02-16,289,24,0,35,35,1129,500,-629,1000,129,77,1.00,0.44,1,accepted,568,266,22,acceptance_max
QTE004787,P023,CLM006354,VEH006354,YARD_HOU_01,2025-04-12,458,30,7,22,15,908,1610,702,920,-12,61,0.65,0.70,1,accepted,268,472,31,margin_max
QTE004788,P003,CLM008638,VEH008638,YARD_DAL_01,2025-01-13,375,31,7,44,37,1522,9498,7976,1480,42,67,0.93,0.60,0,price_too_high,794,386,32,margin_max
QTE004789,P021,CLM001776,VEH001776,YARD_HOU_01,2025-03-04,362,23,7,70,63,1811,1242,-569,2198,-387,71,0.79,0.60,1,accepted,592,333,21,acceptance_max
QTE004790,P007,CLM005367,VEH005367,YARD_DAL_01,2025-04-19,272,21,3,31,28,860,500,-360,1004,-144,44,0.78,0.78,1,accepted,339,280,22,balanced
QTE004791,P037,CLM008633,VEH008633,YARD_AUS_01,2025-05-22,283,22,3,53,50,1383,6553,5170,1279,104,80,0.66,0.49,0,price_too_high,697,260,20,margin_max
QTE004792,P014,CLM004097,VEH004097,YARD_DAL_01,2025-02-25,313,14,0,52,52,1041,500,-541,1013,28,65,0.98,0.62,1,accepted,197,322,15,capacity_control
QTE004793,P014,CLM008430,VEH008430,YARD_DAL_01,2025-05-22,396,15,0,59,59,1281,500,-781,1414,-133,65,0.72,0.65,1,accepted,115,408,16,margin_max
QTE004794,P007,CLM004657,VEH004657,YARD_DAL_01,2025-06-28,365,19,3,41,38,1087,789,-298,1240,-153,44,0.74,0.78,1,accepted,320,376,20,margin_max
QTE004795,P015,CLM001673,VEH001673,YARD_OKC_01,2025-04-26,343,27,3,71,68,2179,500,-1679,2202,-23,18,0.72,0.95,1,accepted,1077,353,28,margin_max
QTE004796,P002,CLM007495,VEH007495,YARD_HOU_01,2025-02-02,403,31,3,42,39,1612,9258,7646,1743,-131,61,0.97,0.71,1,accepted,807,415,32,balanced
QTE004797,P015,CLM007076,VEH007076,YARD_DAL_01,2025-07-06,471,31,3,88,85,3106,500,-2606,4083,-977,18,0.87,0.95,1,accepted,1482,485,32,balanced
QTE004798,P019,CLM004440,VEH004440,YARD_DAL_01,2025-01-18,290,24,7,59,52,1538,500,-1038,1723,-185,78,0.84,0.53,0,slow_pickup,599,267,22,acceptance_max
QTE004799,P040,CLM004188,VEH004188,YARD_HOU_01,2025-02-18,402,33,7,41,34,1524,500,-1024,1610,-86,48,0.78,0.70,1,accepted,702,414,34,margin_max
QTE004800,P029,CLM001491,VEH001491,YARD_HOU_01,2025-01-19,312,23,3,59,56,1600,3262,1662,1647,-47,36,0.62,0.83,0,storage_fee_too_high,779,321,24,margin_max
QTE004801,P004,CLM009980,VEH009980,YARD_AUS_01,2025-06-01,377,25,0,41,41,1402,500,-902,1232,170,69,0.81,0.56,1,accepted,695,388,26,acceptance_max
QTE004802,P023,CLM002901,VEH002901,YARD_OKC_01,2025-04-28,400,22,7,54,47,1434,8145,6711,1290,144,61,0.78,0.70,1,accepted,428,412,23,partner_retention
QTE004803,P025,CLM002709,VEH002709,YARD_HOU_01,2025-03-25,270,22,0,61,61,1612,500,-1112,1599,13,88,0.99,0.41,0,price_too_high,722,248,20,partner_retention
QTE004804,P037,CLM003014,VEH003014,YARD_OKC_01,2025-03-29,400,20,3,33,30,1000,500,-500,872,128,80,0.74,0.44,1,accepted,268,368,18,margin_max
QTE004805,P025,CLM007046,VEH007046,YARD_AUS_01,2025-03-09,249,16,0,17,17,521,4441,3920,592,-71,88,0.89,0.47,1,accepted,174,229,14,balanced
QTE004806,P007,CLM004612,VEH004612,YARD_AUS_01,2025-05-03,374,23,3,64,61,1777,500,-1277,1662,115,44,0.68,0.74,1,accepted,735,385,24,partner_retention
QTE004807,P033,CLM009003,VEH009003,YARD_HOU_01,2025-06-16,232,27,0,2,2,286,10199,9913,259,27,51,1.11,0.70,1,accepted,115,239,28,acceptance_max
QTE004808,P028,CLM004923,VEH004923,YARD_OKC_01,2025-04-01,417,38,0,81,81,3495,4248,753,2751,744,27,0.93,0.63,0,price_too_high,2349,430,40,acceptance_max
QTE004809,P020,CLM008161,VEH008161,YARD_HOU_01,2025-05-22,466,39,0,93,93,4093,2971,-1122,4657,-564,34,0.82,0.84,1,accepted,2600,480,41,balanced
QTE004810,P014,CLM009876,VEH009876,YARD_HOU_01,2025-04-17,174,16,0,30,30,654,500,-154,552,102,65,0.79,0.61,1,accepted,292,179,17,balanced
QTE004811,P001,CLM009810,VEH009810,YARD_AUS_01,2025-04-14,320,25,0,2,2,370,7638,7268,356,14,73,0.59,0.62,0,unknown,138,294,22,acceptance_max
QTE004812,P013,CLM008908,VEH008908,YARD_AUS_01,2025-06-04,448,24,0,73,73,2200,5053,2853,2693,-493,47,0.94,0.78,1,accepted,955,461,25,margin_max
QTE004813,P028,CLM005034,VEH005034,YARD_HOU_01,2025-06-20,509,32,0,55,55,2269,8590,6321,2629,-360,27,0.87,0.93,1,accepted,1181,524,33,balanced
QTE004814,P013,CLM001743,VEH001743,YARD_HOU_01,2025-06-19,287,29,0,12,12,635,12433,11798,584,51,47,0.79,0.82,1,accepted,349,296,30,acceptance_max
QTE004815,P004,CLM005325,VEH005325,YARD_HOU_01,2025-05-28,294,29,0,29,29,1135,5894,4759,1020,115,69,0.78,0.62,1,accepted,682,303,30,balanced
QTE004816,P015,CLM002230,VEH002230,YARD_DAL_01,2025-01-27,367,21,3,48,45,1312,3064,1752,1074,238,18,0.81,0.88,1,accepted,538,378,22,acceptance_max
QTE004817,P023,CLM004206,VEH004206,YARD_HOU_01,2025-05-13,389,23,7,28,21,872,3280,2408,906,-34,61,0.99,0.69,1,accepted,240,401,24,margin_max
QTE004818,P036,CLM002156,VEH002156,YARD_HOU_01,2025-01-18,382,32,5,83,78,2878,500,-2378,3112,-234,70,0.78,0.61,0,storage_fee_too_high,1353,393,33,acceptance_max
QTE004819,P023,CLM007911,VEH007911,YARD_DAL_01,2025-01-14,440,26,7,30,23,1038,7090,6052,906,132,61,1.13,0.62,1,accepted,320,453,27,partner_retention
QTE004820,P040,CLM008970,VEH008970,YARD_DAL_01,2025-01-10,434,29,7,95,88,2986,1639,-1347,2970,16,48,0.70,0.70,1,accepted,1330,447,30,balanced
QTE004821,P015,CLM004869,VEH004869,YARD_DAL_01,2025-07-24,275,29,3,46,43,1522,500,-1022,1598,-76,18,1.06,0.90,1,accepted,892,283,30,balanced
QTE004822,P024,CLM001324,VEH001324,YARD_DAL_01,2025-07-07,421,30,0,53,53,2011,11853,9842,1910,101,22,0.68,0.97,1,accepted,1115,434,31,acceptance_max
QTE004823,P039,CLM004065,VEH004065,YARD_AUS_01,2025-03-18,300,21,0,55,55,1455,1768,313,1634,-179,77,0.80,0.53,1,accepted,542,276,19,acceptance_max
QTE004824,P037,CLM002341,VEH002341,YARD_OKC_01,2025-05-18,340,24,3,15,12,628,3086,2458,676,-48,80,0.76,0.50,0,price_too_high,225,313,22,capacity_control
QTE004825,P005,CLM001090,VEH001090,YARD_HOU_01,2025-06-20,400,37,3,68,65,2805,10035,7230,3114,-309,32,0.96,0.94,1,accepted,1663,412,38,balanced
QTE004826,P029,CLM000863,VEH000863,YARD_DAL_01,2025-06-01,319,31,3,62,59,2148,500,-1648,2157,-9,36,0.55,0.81,1,accepted,1235,329,32,margin_max
QTE004827,P029,CLM002476,VEH002476,YARD_OKC_01,2025-04-21,503,33,3,45,42,1889,10182,8293,1587,302,36,0.83,0.77,1,accepted,867,518,34,margin_max
QTE004828,P026,CLM003154,VEH003154,YARD_OKC_01,2025-02-27,252,23,0,55,55,1517,500,-1017,1585,-68,96,0.77,0.39,0,price_too_high,879,232,21,capacity_control
QTE004829,P008,CLM000922,VEH000922,YARD_AUS_01,2025-03-20,285,18,0,68,68,1509,500,-1009,1612,-103,55,0.84,0.66,1,accepted,624,294,19,partner_retention
QTE004830,P040,CLM004044,VEH004044,YARD_AUS_01,2025-07-17,329,36,7,8,1,365,3876,3511,398,-33,48,1.00,0.69,1,accepted,69,339,37,capacity_control
QTE004831,P020,CLM000027,VEH000027,YARD_AUS_01,2025-03-29,375,41,0,6,6,621,29903,29282,649,-28,34,0.89,0.97,1,accepted,318,386,43,margin_max
QTE004832,P016,CLM004550,VEH004550,YARD_DAL_01,2025-05-07,265,20,0,69,69,1645,500,-1145,1685,-40,74,0.74,0.58,1,accepted,728,244,18,acceptance_max
QTE004833,P037,CLM006445,VEH006445,YARD_HOU_01,2025-07-18,236,24,3,72,69,1892,5885,3993,2044,-152,80,0.38,0.52,1,accepted,1076,217,22,margin_max
QTE004834,P034,CLM007386,VEH007386,YARD_OKC_01,2025-05-19,341,17,5,59,54,1259,1461,202,1404,-145,63,0.87,0.59,0,price_too_high,311,351,18,acceptance_max
QTE004835,P014,CLM007341,VEH007341,YARD_OKC_01,2025-02-04,237,15,0,46,46,927,500,-427,973,-46,65,0.74,0.65,0,competitor_relationship,299,244,16,balanced
QTE004836,P035,CLM003927,VEH003927,YARD_AUS_01,2025-01-08,279,28,3,33,30,1119,500,-619,1022,97,70,0.63,0.51,0,price_too_high,602,287,29,acceptance_max
QTE004837,P013,CLM004824,VEH004824,YARD_DAL_01,2025-06-23,449,25,0,33,33,1274,14997,13723,1346,-72,47,0.90,0.85,1,accepted,494,462,26,margin_max
QTE004838,P028,CLM002449,VEH002449,YARD_HOU_01,2025-06-08,573,38,0,66,66,3081,500,-2581,2403,678,27,0.77,0.63,0,price_too_high,1691,590,40,balanced
QTE004839,P035,CLM002829,VEH002829,YARD_HOU_01,2025-03-30,288,25,3,46,43,1363,12769,11406,1579,-216,70,1.15,0.55,1,accepted,652,297,26,partner_retention
QTE004840,P014,CLM009769,VEH009769,YARD_HOU_01,2025-02-08,303,17,0,40,40,983,500,-483,1080,-97,65,0.89,0.65,1,accepted,306,312,18,margin_max
QTE004841,P020,CLM009994,VEH009994,YARD_OKC_01,2025-07-11,526,35,0,71,71,3011,17860,14849,3361,-350,34,0.65,0.95,1,accepted,1699,542,36,partner_retention
QTE004842,P013,CLM002826,VEH002826,YARD_OKC_01,2025-02-10,365,30,0,51,51,1895,6540,4645,1458,437,47,0.83,0.64,1,accepted,1076,376,31,balanced
QTE004843,P026,CLM007071,VEH007071,YARD_OKC_01,2025-01-28,302,20,0,43,43,1162,9835,8673,1141,21,96,0.89,0.45,1,accepted,411,278,18,acceptance_max
QTE004844,P003,CLM002032,VEH002032,YARD_OKC_01,2025-04-12,429,24,7,30,23,981,6586,5605,927,54,67,0.77,0.58,0,competitor_relationship,270,442,25,balanced
QTE004845,P020,CLM001277,VEH001277,YARD_HOU_01,2025-05-26,383,46,0,23,23,1441,17065,15624,1415,26,34,0.80,0.93,0,price_too_high,905,394,48,balanced
QTE004846,P038,CLM000326,VEH000326,YARD_DAL_01,2025-05-01,272,20,5,32,27,812,1995,1183,907,-95,73,0.81,0.53,1,accepted,256,250,18,balanced
QTE004847,P022,CLM002371,VEH002371,YARD_DAL_01,2025-05-09,456,31,14,83,69,2595,8917,6322,2558,37,42,0.72,0.79,1,accepted,1097,470,32,balanced
QTE004848,P037,CLM005981,VEH005981,YARD_HOU_01,2025-03-12,379,20,3,64,61,1599,3344,1745,1510,89,80,0.90,0.47,1,accepted,549,349,18,acceptance_max
QTE004849,P003,CLM004085,VEH004085,YARD_AUS_01,2025-04-12,430,23,7,77,70,2040,500,-1540,1650,390,67,0.62,0.42,0,slow_pickup,730,443,24,balanced
QTE004850,P023,CLM003613,VEH003613,YARD_OKC_01,2025-05-18,352,22,7,65,58,1628,5483,3855,1405,223,61,0.73,0.65,1,accepted,502,363,23,balanced
QTE004851,P006,CLM009910,VEH009910,YARD_AUS_01,2025-04-04,418,28,5,48,43,1622,500,-1122,1896,-274,52,0.73,0.68,0,price_too_high,654,431,29,acceptance_max
QTE004852,P023,CLM005605,VEH005605,YARD_HOU_01,2025-06-06,416,27,7,46,39,1469,1593,124,1594,-125,61,0.58,0.70,1,accepted,593,428,28,margin_max
QTE004853,P024,CLM009188,VEH009188,YARD_DAL_01,2025-04-27,414,30,0,62,62,2274,500,-1774,2441,-167,22,0.77,0.93,1,accepted,1174,426,31,balanced
QTE004854,P037,CLM002576,VEH002576,YARD_DAL_01,2025-01-22,406,27,3,27,24,1054,1082,28,1176,-122,80,0.76,0.49,0,storage_fee_too_high,392,374,24,balanced
QTE004855,P015,CLM001675,VEH001675,YARD_HOU_01,2025-03-12,307,26,3,47,44,1451,1977,526,1461,-10,18,0.66,0.96,1,accepted,755,316,27,balanced
QTE004856,P019,CLM002524,VEH002524,YARD_OKC_01,2025-06-06,255,20,7,33,26,775,2917,2142,740,35,78,0.83,0.53,1,accepted,233,235,18,balanced
QTE004857,P014,CLM000607,VEH000607,YARD_DAL_01,2025-03-22,367,20,0,59,59,1547,500,-1047,1300,247,65,0.63,0.56,0,storage_fee_too_high,444,378,21,balanced
QTE004858,P014,CLM001058,VEH001058,YARD_AUS_01,2025-01-19,295,20,0,76,76,1815,500,-1315,1921,-106,65,0.84,0.65,1,accepted,810,304,21,balanced
QTE004859,P040,CLM004063,VEH004063,YARD_HOU_01,2025-01-10,424,31,7,34,27,1261,3455,2194,1474,-213,48,0.70,0.72,1,accepted,573,437,32,partner_retention
QTE004860,P038,CLM007485,VEH007485,YARD_AUS_01,2025-05-17,210,21,5,74,69,1659,702,-957,1727,-68,73,0.86,0.52,0,price_too_high,799,193,19,capacity_control
QTE004861,P040,CLM007002,VEH007002,YARD_OKC_01,2025-07-06,306,29,7,38,31,1205,9520,8315,997,208,48,0.92,0.69,1,accepted,569,315,30,balanced
QTE004862,P005,CLM005190,VEH005190,YARD_DAL_01,2025-02-10,345,34,3,62,59,2351,12368,10017,1842,509,32,0.80,0.79,1,accepted,1421,355,35,margin_max
QTE004863,P040,CLM006624,VEH006624,YARD_OKC_01,2025-06-17,322,27,7,62,55,1807,1063,-744,2183,-376,48,0.83,0.70,0,distance_too_far,938,332,28,balanced
QTE004864,P020,CLM000929,VEH000929,YARD_DAL_01,2025-04-15,545,33,0,58,58,2459,9241,6782,2150,309,34,0.71,0.78,1,accepted,1278,561,34,balanced
QTE004865,P005,CLM006368,VEH006368,YARD_OKC_01,2025-01-14,405,39,3,81,78,3447,3476,29,3464,-17,32,0.72,0.91,1,accepted,2208,417,41,balanced
QTE004866,P028,CLM009803,VEH009803,YARD_AUS_01,2025-01-31,365,41,0,66,66,3071,16029,12958,2491,580,27,0.73,0.77,1,accepted,2170,376,43,balanced
QTE004867,P039,CLM002999,VEH002999,YARD_HOU_01,2025-05-31,247,24,0,19,19,703,6036,5333,785,-82,77,0.83,0.56,0,unknown,337,227,22,partner_retention
QTE004868,P012,CLM000455,VEH000455,YARD_OKC_01,2025-06-19,278,30,3,1,0,278,7562,7284,236,42,58,0.80,0.69,1,accepted,85,286,31,capacity_control
QTE004869,P039,CLM002985,VEH002985,YARD_OKC_01,2025-07-27,385,21,0,64,64,1729,500,-1229,1711,18,77,0.80,0.51,1,accepted,526,354,19,balanced
QTE004870,P003,CLM007349,VEH007349,YARD_OKC_01,2025-06-29,283,31,7,16,9,562,5665,5103,529,33,67,0.83,0.58,0,price_too_high,213,291,32,partner_retention
QTE004871,P010,CLM000176,VEH000176,YARD_HOU_01,2025-02-28,455,48,14,28,14,1127,19780,18653,1081,46,25,0.84,0.97,1,accepted,519,469,50,capacity_control
QTE004872,P040,CLM008542,VEH008542,YARD_AUS_01,2025-01-02,369,35,7,50,43,1874,10998,9124,2031,-157,48,0.79,0.77,1,accepted,1080,380,36,acceptance_max
QTE004873,P010,CLM002734,VEH002734,YARD_HOU_01,2025-01-19,416,37,14,64,50,2266,18049,15783,1818,448,25,0.95,0.87,1,accepted,1170,428,38,balanced
QTE004874,P003,CLM003560,VEH003560,YARD_HOU_01,2025-06-23,337,29,7,49,42,1555,11491,9936,1877,-322,67,0.81,0.64,1,accepted,732,347,30,capacity_control
QTE004875,P035,CLM009058,VEH009058,YARD_DAL_01,2025-07-03,339,30,3,52,49,1809,4183,2374,1477,332,70,0.97,0.44,1,accepted,879,349,31,margin_max
QTE004876,P029,CLM005474,VEH005474,YARD_DAL_01,2025-02-24,310,25,3,18,15,685,4416,3731,614,71,36,0.94,0.81,1,accepted,327,319,26,margin_max
QTE004877,P039,CLM006436,VEH006436,YARD_DAL_01,2025-07-05,387,17,0,64,64,1475,500,-975,1419,56,77,0.96,0.48,1,accepted,308,356,15,acceptance_max
QTE004878,P010,CLM001969,VEH001969,YARD_AUS_01,2025-05-01,368,37,14,46,32,1552,11360,9808,1608,-56,25,0.93,0.97,1,accepted,880,379,38,balanced
QTE004879,P002,CLM004490,VEH004490,YARD_DAL_01,2025-01-16,300,26,3,20,17,742,9609,8867,825,-83,61,0.74,0.73,1,accepted,361,309,27,balanced
QTE004880,P037,CLM006243,VEH006243,YARD_OKC_01,2025-03-30,249,19,3,24,21,648,3691,3043,732,-84,80,0.94,0.50,0,slow_pickup,230,229,17,margin_max
QTE004881,P039,CLM003326,VEH003326,YARD_AUS_01,2025-07-25,359,17,0,62,62,1413,500,-913,1443,-30,77,0.91,0.52,1,accepted,329,330,15,acceptance_max
QTE004882,P023,CLM003207,VEH003207,YARD_AUS_01,2025-07-15,264,25,7,22,15,639,6574,5935,812,-173,61,0.74,0.74,1,accepted,247,272,26,capacity_control
QTE004883,P028,CLM005033,VEH005033,YARD_OKC_01,2025-03-10,469,32,0,52,52,2133,16526,14393,2253,-120,27,0.84,0.97,0,storage_fee_too_high,1091,483,33,partner_retention
QTE004884,P004,CLM002722,VEH002722,YARD_DAL_01,2025-06-07,307,32,0,35,35,1427,13080,11653,1517,-90,69,0.82,0.71,0,price_too_high,790,316,33,balanced
QTE004885,P028,CLM003079,VEH003079,YARD_AUS_01,2025-05-24,395,39,0,51,51,2384,4665,2281,2396,-12,27,0.79,0.90,1,accepted,1486,407,41,capacity_control
QTE004886,P039,CLM006594,VEH006594,YARD_AUS_01,2025-05-13,228,18,0,49,49,1110,500,-610,1219,-109,77,1.03,0.48,1,accepted,445,210,16,balanced
QTE004887,P028,CLM003189,VEH003189,YARD_DAL_01,2025-07-28,374,38,0,6,6,602,7999,7397,613,-11,27,0.91,0.92,1,accepted,307,385,40,balanced
QTE004888,P014,CLM003030,VEH003030,YARD_OKC_01,2025-06-26,316,14,0,47,47,974,500,-474,1124,-150,65,0.78,0.65,1,accepted,147,325,15,margin_max
QTE004889,P014,CLM000822,VEH000822,YARD_DAL_01,2025-02-06,328,18,0,57,57,1354,500,-854,1328,26,65,0.74,0.64,0,price_too_high,463,338,19,partner_retention
QTE004890,P023,CLM003608,VEH003608,YARD_OKC_01,2025-02-21,280,25,7,31,24,880,9782,8902,902,-22,61,1.12,0.69,0,slow_pickup,401,288,26,acceptance_max
QTE004891,P006,CLM006825,VEH006825,YARD_AUS_01,2025-01-03,472,31,5,1,0,472,8645,8173,521,-49,52,1.10,0.68,1,accepted,146,486,32,acceptance_max
QTE004892,P040,CLM000071,VEH000071,YARD_HOU_01,2025-07-04,438,34,7,69,62,2546,8320,5774,2148,398,48,0.68,0.61,1,accepted,1377,451,35,partner_retention
QTE004893,P013,CLM004918,VEH004918,YARD_AUS_01,2025-03-22,459,26,0,78,78,2487,500,-1987,2662,-175,47,1.15,0.67,0,price_too_high,1092,473,27,balanced
QTE004894,P014,CLM002597,VEH002597,YARD_HOU_01,2025-03-23,254,16,0,43,43,942,500,-442,830,112,65,1.07,0.56,1,accepted,326,262,17,margin_max
