tow_event_id,claim_id,vehicle_id,partner_id,origin_zip,origin_city,origin_state,yard_id,tow_distance_miles,tow_request_time,tow_completed_time,tow_duration_hours,tow_type,base_tow_cost,fuel_surcharge,labor_cost,third_party_tow_cost,internal_total_tow_cost,quoted_tow_price,accepted_flag,competitor_estimated_price,gross_tow_margin,outsourced_flag
TOW004775,CLM008799,VEH008799,P037,76010,Arlington,TX,YARD_HOU_01,56.9,2025-02-14 07:00:00,2025-02-14 16:30:42,9.5,after_hours,251,55,137,0,444,646,0,646,202,0
TOW004776,CLM002436,VEH002436,P026,73102,Oklahoma City,OK,YARD_DAL_01,35.5,2025-04-08 22:00:00,2025-04-09 01:27:47,3.5,standard,185,21,99,0,305,419,0,472,114,0
TOW004777,CLM001094,VEH001094,P002,76010,Arlington,TX,YARD_HOU_01,17.0,2025-07-26 19:00:00,2025-07-26 21:39:08,2.7,standard,128,11,66,0,204,262,0,239,58,0
TOW004778,CLM005655,VEH005655,P037,77520,Baytown,TX,YARD_AUS_01,33.7,2025-02-24 17:00:00,2025-02-24 22:21:48,5.4,standard,179,29,96,0,304,415,0,387,111,0
TOW004779,CLM000851,VEH000851,P040,78701,Austin,TX,YARD_AUS_01,23.5,2025-02-25 12:00:00,2025-02-25 17:34:05,5.6,long_distance,148,24,77,0,249,362,1,385,113,0
TOW004780,CLM005592,VEH005592,P013,78701,Austin,TX,YARD_OKC_01,17.9,2025-06-01 18:00:00,2025-06-01 22:55:26,4.9,standard,130,15,67,384,384,475,1,508,91,1
TOW004781,CLM005814,VEH005814,P021,78701,Austin,TX,YARD_AUS_01,18.7,2025-03-31 07:00:00,2025-03-31 15:32:55,8.5,standard,133,12,69,453,453,613,0,559,160,1
TOW004782,CLM002305,VEH002305,P020,75201,Dallas,TX,YARD_DAL_01,18.1,2025-06-20 18:00:00,2025-06-20 23:17:16,5.3,standard,131,11,68,0,209,302,1,380,93,0
TOW004783,CLM005642,VEH005642,P036,73102,Oklahoma City,OK,YARD_DAL_01,58.3,2025-04-12 20:00:00,2025-04-13 00:59:35,5.0,standard,256,62,140,0,458,697,1,788,239,0
TOW004784,CLM007270,VEH007270,P005,77002,Houston,TX,YARD_DAL_01,19.6,2025-04-23 07:00:00,2025-04-23 16:03:03,9.1,priority,136,19,70,0,225,318,0,295,93,0
TOW004785,CLM002465,VEH002465,P035,77002,Houston,TX,YARD_AUS_01,113.6,2025-05-13 18:00:00,2025-05-14 05:40:02,11.7,standard,427,107,239,920,920,1183,0,1064,263,1
TOW004786,CLM001216,VEH001216,P028,77002,Houston,TX,YARD_AUS_01,20.0,2025-02-20 22:00:00,2025-02-21 06:51:10,8.9,priority,137,22,71,458,458,585,0,649,127,1
TOW004787,CLM002500,VEH002500,P023,75201,Dallas,TX,YARD_DAL_01,16.6,2025-04-20 13:00:00,2025-04-20 19:43:25,6.7,long_distance,126,17,65,390,390,553,0,600,163,1
TOW004788,CLM001568,VEH001568,P028,75149,Mesquite,TX,YARD_DAL_01,13.4,2025-04-07 19:00:00,2025-04-08 01:42:18,6.7,long_distance,117,8,59,0,184,207,0,206,23,0
TOW004789,CLM005273,VEH005273,P037,77002,Houston,TX,YARD_DAL_01,12.3,2025-06-05 15:00:00,2025-06-05 23:36:38,8.6,standard,113,9,57,0,180,213,0,200,33,0
TOW004790,CLM005148,VEH005148,P039,75149,Mesquite,TX,YARD_DAL_01,35.1,2025-06-08 13:00:00,2025-06-08 16:01:24,3.0,priority,184,25,98,0,307,459,1,457,152,0
TOW004791,CLM002301,VEH002301,P013,73102,Oklahoma City,OK,YARD_HOU_01,9.3,2025-01-19 13:00:00,2025-01-19 15:12:42,2.2,standard,104,6,52,0,161,210,0,208,49,0
TOW004792,CLM001213,VEH001213,P037,76010,Arlington,TX,YARD_HOU_01,9.5,2025-02-11 10:00:00,2025-02-11 16:32:46,6.5,after_hours,104,8,52,0,164,224,1,208,60,0
TOW004793,CLM000092,VEH000092,P020,78701,Austin,TX,YARD_HOU_01,26.9,2025-05-05 19:00:00,2025-05-06 01:40:08,6.7,priority,158,30,83,0,272,345,1,384,73,0
TOW004794,CLM002331,VEH002331,P015,73102,Oklahoma City,OK,YARD_DAL_01,33.4,2025-01-09 21:00:00,2025-01-10 00:36:25,3.6,standard,179,34,95,0,308,464,0,451,156,0
TOW004795,CLM006169,VEH006169,P024,78701,Austin,TX,YARD_AUS_01,19.3,2025-04-30 08:00:00,2025-04-30 16:39:25,8.7,priority,135,15,70,0,219,259,1,275,40,0
TOW004796,CLM005468,VEH005468,P037,75149,Mesquite,TX,YARD_AUS_01,25.1,2025-02-23 07:00:00,2025-02-23 14:20:56,7.3,long_distance,153,26,80,0,259,314,1,380,55,0
TOW004797,CLM002121,VEH002121,P012,75024,Plano,TX,YARD_OKC_01,7.4,2025-07-02 07:00:00,2025-07-02 10:25:33,3.4,long_distance,98,9,48,374,374,446,0,367,72,1
TOW004798,CLM007077,VEH007077,P023,73102,Oklahoma City,OK,YARD_OKC_01,55.2,2025-03-16 21:00:00,2025-03-17 01:08:48,4.1,long_distance,246,48,134,0,429,630,0,617,201,0
TOW004799,CLM002241,VEH002241,P040,77520,Baytown,TX,YARD_DAL_01,37.7,2025-04-10 07:00:00,2025-04-10 14:52:55,7.9,heavy_vehicle,412,39,233,0,683,840,1,895,157,0
TOW004800,CLM001128,VEH001128,P031,78701,Austin,TX,YARD_DAL_01,34.0,2025-03-31 09:00:00,2025-03-31 11:59:53,3.0,standard,180,21,96,0,298,380,0,387,82,0
TOW004801,CLM008505,VEH008505,P035,77002,Houston,TX,YARD_AUS_01,45.0,2025-02-08 20:00:00,2025-02-09 02:41:30,6.7,standard,214,25,116,0,356,410,0,371,54,0
TOW004802,CLM001559,VEH001559,P020,77002,Houston,TX,YARD_HOU_01,14.2,2025-01-03 08:00:00,2025-01-03 10:56:56,2.9,standard,119,9,61,0,189,234,1,210,45,0
TOW004803,CLM001307,VEH001307,P014,75024,Plano,TX,YARD_DAL_01,68.5,2025-03-19 19:00:00,2025-03-20 00:29:39,5.5,standard,287,47,158,0,492,620,0,617,128,0
TOW004804,CLM001309,VEH001309,P005,78701,Austin,TX,YARD_DAL_01,87.6,2025-07-10 11:00:00,2025-07-10 20:29:27,9.5,long_distance,347,82,193,757,757,1037,0,856,280,1
TOW004805,CLM001763,VEH001763,P030,75024,Plano,TX,YARD_OKC_01,102.1,2025-04-30 11:00:00,2025-04-30 19:37:39,8.6,standard,392,91,219,759,759,903,1,866,144,1
TOW004806,CLM002692,VEH002692,P003,75149,Mesquite,TX,YARD_HOU_01,38.3,2025-01-20 19:00:00,2025-01-21 00:40:44,5.7,priority,194,40,104,0,338,438,0,450,100,0
TOW004807,CLM000359,VEH000359,P026,73102,Oklahoma City,OK,YARD_DAL_01,13.1,2025-01-29 11:00:00,2025-01-29 12:43:55,1.7,standard,116,15,59,0,189,269,1,236,80,0
TOW004808,CLM001321,VEH001321,P028,77002,Houston,TX,YARD_HOU_01,8.3,2025-03-12 22:00:00,2025-03-13 05:04:18,7.1,after_hours,101,10,50,0,160,188,0,198,28,0
TOW004809,CLM007282,VEH007282,P035,75201,Dallas,TX,YARD_DAL_01,34.4,2025-03-07 12:00:00,2025-03-07 20:41:11,8.7,long_distance,182,31,97,0,310,397,1,394,87,0
TOW004810,CLM003182,VEH003182,P029,78664,Round Rock,TX,YARD_AUS_01,10.8,2025-04-16 13:00:00,2025-04-16 16:50:04,3.8,priority,108,11,54,0,174,224,0,233,50,0
TOW004811,CLM009060,VEH009060,P029,77002,Houston,TX,YARD_HOU_01,22.7,2025-05-12 17:00:00,2025-05-12 19:41:21,2.7,after_hours,145,15,76,0,236,361,1,426,125,0
TOW004812,CLM007383,VEH007383,P003,75024,Plano,TX,YARD_HOU_01,87.5,2025-05-09 22:00:00,2025-05-10 06:04:49,8.1,standard,346,65,192,690,690,877,0,763,187,1
TOW004813,CLM009388,VEH009388,P014,77002,Houston,TX,YARD_AUS_01,37.8,2025-03-13 09:00:00,2025-03-13 12:49:09,3.8,standard,192,22,103,409,409,596,0,522,187,1
TOW004814,CLM003035,VEH003035,P003,75201,Dallas,TX,YARD_AUS_01,36.6,2025-04-02 17:00:00,2025-04-03 02:35:57,9.6,long_distance,188,31,101,0,320,375,0,324,55,0
TOW004815,CLM009130,VEH009130,P025,73102,Oklahoma City,OK,YARD_DAL_01,13.5,2025-01-16 21:00:00,2025-01-17 03:05:51,6.1,standard,117,16,59,0,192,280,1,261,88,0
TOW004816,CLM007820,VEH007820,P029,75201,Dallas,TX,YARD_OKC_01,12.2,2025-02-17 18:00:00,2025-02-17 20:18:18,2.3,standard,113,11,57,0,181,244,0,217,63,0
TOW004817,CLM001653,VEH001653,P010,75201,Dallas,TX,YARD_HOU_01,34.8,2025-01-03 13:00:00,2025-01-03 19:29:34,6.5,standard,183,27,98,0,308,388,1,303,80,0
TOW004818,CLM005173,VEH005173,P029,75024,Plano,TX,YARD_DAL_01,33.6,2025-07-02 21:00:00,2025-07-03 07:37:16,10.6,heavy_vehicle,399,20,225,0,645,786,0,828,141,0
TOW004819,CLM008028,VEH008028,P038,76010,Arlington,TX,YARD_AUS_01,13.4,2025-07-11 08:00:00,2025-07-11 11:14:50,3.2,standard,117,10,59,0,186,211,0,198,25,0
TOW004820,CLM007273,VEH007273,P015,75024,Plano,TX,YARD_OKC_01,36.6,2025-03-19 06:00:00,2025-03-19 16:00:37,10.0,long_distance,188,33,101,0,322,383,1,364,61,0
TOW004821,CLM001090,VEH001090,P005,75201,Dallas,TX,YARD_HOU_01,12.2,2025-06-22 20:00:00,2025-06-23 01:28:13,5.5,standard,113,12,57,299,299,349,1,400,50,1
TOW004822,CLM009650,VEH009650,P021,75149,Mesquite,TX,YARD_HOU_01,20.4,2025-03-08 10:00:00,2025-03-08 15:01:41,5.0,after_hours,138,20,72,0,230,274,1,187,44,0
TOW004823,CLM002633,VEH002633,P014,75024,Plano,TX,YARD_HOU_01,44.5,2025-06-15 12:00:00,2025-06-15 20:19:50,8.3,standard,213,29,115,0,357,439,1,586,82,0
TOW004824,CLM007407,VEH007407,P028,75201,Dallas,TX,YARD_AUS_01,22.4,2025-03-27 10:00:00,2025-03-27 17:48:10,7.8,priority,144,19,75,0,239,345,1,432,106,0
TOW004825,CLM003829,VEH003829,P024,77520,Baytown,TX,YARD_DAL_01,9.8,2025-02-07 15:00:00,2025-02-07 19:51:09,4.9,long_distance,105,6,53,0,164,204,0,194,40,0
TOW004826,CLM001215,VEH001215,P040,73102,Oklahoma City,OK,YARD_AUS_01,3.3,2025-07-19 22:00:00,2025-07-19 23:37:52,1.6,standard,85,2,41,0,128,166,1,157,38,0
TOW004827,CLM007711,VEH007711,P025,75149,Mesquite,TX,YARD_OKC_01,18.9,2025-02-01 08:00:00,2025-02-01 13:42:33,5.7,standard,134,12,69,0,215,319,0,308,104,0
TOW004828,CLM003511,VEH003511,P034,75149,Mesquite,TX,YARD_OKC_01,40.5,2025-01-17 08:00:00,2025-01-17 15:04:03,7.1,standard,201,42,108,0,350,524,0,557,174,0
TOW004829,CLM003173,VEH003173,P010,75149,Mesquite,TX,YARD_OKC_01,16.3,2025-02-14 18:00:00,2025-02-14 23:46:00,5.8,standard,126,19,64,0,209,272,0,257,63,0
TOW004830,CLM003718,VEH003718,P013,78664,Round Rock,TX,YARD_OKC_01,17.0,2025-05-18 11:00:00,2025-05-18 17:32:29,6.5,standard,128,20,66,0,213,271,0,274,58,0
TOW004831,CLM003012,VEH003012,P037,75149,Mesquite,TX,YARD_AUS_01,19.1,2025-07-11 07:00:00,2025-07-11 11:11:39,4.2,long_distance,134,18,69,0,221,269,0,252,48,0
TOW004832,CLM009952,VEH009952,P035,78701,Austin,TX,YARD_OKC_01,33.0,2025-03-05 13:00:00,2025-03-05 19:39:06,6.7,standard,177,29,94,406,406,575,0,629,169,1
TOW004833,CLM006385,VEH006385,P037,78701,Austin,TX,YARD_AUS_01,10.4,2025-03-30 10:00:00,2025-03-30 11:42:26,1.7,standard,107,10,54,0,171,204,0,168,33,0
TOW004834,CLM000766,VEH000766,P018,77520,Baytown,TX,YARD_OKC_01,16.1,2025-01-21 10:00:00,2025-01-21 16:35:59,6.6,long_distance,125,13,64,0,202,275,0,279,73,0
TOW004835,CLM009343,VEH009343,P037,76010,Arlington,TX,YARD_AUS_01,35.3,2025-03-10 17:00:00,2025-03-11 00:21:07,7.4,standard,184,25,99,0,308,426,1,358,118,0
TOW004836,CLM004662,VEH004662,P015,77520,Baytown,TX,YARD_DAL_01,12.8,2025-03-08 10:00:00,2025-03-08 15:20:49,5.3,after_hours,115,13,58,0,186,278,0,280,92,0
TOW004837,CLM002205,VEH002205,P014,77002,Houston,TX,YARD_OKC_01,31.1,2025-03-29 19:00:00,2025-03-30 04:24:34,9.4,standard,171,35,91,0,298,405,0,336,107,0
TOW004838,CLM002792,VEH002792,P035,78701,Austin,TX,YARD_HOU_01,9.2,2025-03-15 20:00:00,2025-03-16 00:56:39,4.9,standard,104,10,52,0,165,255,0,190,90,0
TOW004839,CLM009593,VEH009593,P014,76010,Arlington,TX,YARD_DAL_01,14.5,2025-04-27 06:00:00,2025-04-27 12:27:56,6.5,standard,120,10,61,0,191,234,1,225,43,0
TOW004840,CLM008238,VEH008238,P028,78664,Round Rock,TX,YARD_DAL_01,13.0,2025-06-22 11:00:00,2025-06-22 16:04:58,5.1,standard,115,14,58,0,187,227,1,215,40,0
TOW004841,CLM008996,VEH008996,P003,77520,Baytown,TX,YARD_AUS_01,66.1,2025-06-29 22:00:00,2025-06-30 03:23:51,5.4,long_distance,280,71,154,0,505,580,0,671,75,0
TOW004842,CLM008443,VEH008443,P028,78701,Austin,TX,YARD_HOU_01,19.1,2025-05-18 16:00:00,2025-05-18 18:05:17,2.1,standard,134,20,69,0,223,271,1,321,48,0
TOW004843,CLM007052,VEH007052,P039,75024,Plano,TX,YARD_HOU_01,30.2,2025-06-28 06:00:00,2025-06-28 09:16:24,3.3,after_hours,169,30,89,0,288,379,0,383,91,0
TOW004844,CLM001583,VEH001583,P024,77520,Baytown,TX,YARD_HOU_01,41.4,2025-06-10 18:00:00,2025-06-11 00:45:07,6.8,standard,203,25,110,0,337,441,1,464,104,0
TOW004845,CLM004884,VEH004884,P040,75024,Plano,TX,YARD_OKC_01,28.1,2025-04-25 13:00:00,2025-04-25 21:34:21,8.6,standard,162,24,86,0,271,367,0,377,96,0
TOW004846,CLM002988,VEH002988,P023,78664,Round Rock,TX,YARD_OKC_01,33.7,2025-05-07 08:00:00,2025-05-07 14:33:26,6.6,long_distance,179,37,96,0,312,470,0,437,158,0
TOW004847,CLM004427,VEH004427,P007,77520,Baytown,TX,YARD_DAL_01,11.9,2025-07-05 16:00:00,2025-07-05 19:24:37,3.4,long_distance,112,10,56,247,247,374,1,369,127,1
TOW004848,CLM003368,VEH003368,P028,75149,Mesquite,TX,YARD_AUS_01,23.6,2025-03-02 14:00:00,2025-03-02 20:15:47,6.3,standard,148,19,77,0,244,352,1,356,108,0
TOW004849,CLM008881,VEH008881,P003,76010,Arlington,TX,YARD_HOU_01,25.4,2025-05-06 06:00:00,2025-05-06 11:15:07,5.3,long_distance,154,15,81,0,249,365,1,441,116,0
TOW004850,CLM009429,VEH009429,P035,77520,Baytown,TX,YARD_HOU_01,27.7,2025-07-23 21:00:00,2025-07-23 23:57:15,3.0,standard,161,22,85,0,267,412,0,422,145,0
TOW004851,CLM007817,VEH007817,P022,73102,Oklahoma City,OK,YARD_DAL_01,5.0,2025-04-17 08:00:00,2025-04-17 10:17:27,2.3,standard,90,3,44,0,137,198,1,169,61,0
TOW004852,CLM001175,VEH001175,P031,75024,Plano,TX,YARD_AUS_01,27.5,2025-05-06 21:00:00,2025-05-07 02:49:30,5.8,long_distance,160,23,84,428,428,650,1,578,222,1
TOW004853,CLM002144,VEH002144,P003,77520,Baytown,TX,YARD_AUS_01,19.6,2025-05-01 06:00:00,2025-05-01 09:13:47,3.2,standard,136,17,70,463,463,680,1,554,217,1
TOW004854,CLM001315,VEH001315,P008,78664,Round Rock,TX,YARD_AUS_01,48.6,2025-01-25 22:00:00,2025-01-26 06:01:58,8.0,standard,226,41,122,599,599,800,0,899,201,1
TOW004855,CLM004017,VEH004017,P026,73102,Oklahoma City,OK,YARD_AUS_01,24.1,2025-05-24 22:00:00,2025-05-25 00:26:21,2.4,long_distance,150,15,78,0,243,322,0,370,79,0
TOW004856,CLM006564,VEH006564,P014,75149,Mesquite,TX,YARD_DAL_01,10.0,2025-07-20 22:00:00,2025-07-21 05:04:38,7.1,long_distance,106,12,53,0,171,215,1,180,44,0
TOW004857,CLM004647,VEH004647,P031,76010,Arlington,TX,YARD_OKC_01,10.7,2025-03-25 19:00:00,2025-03-25 23:07:20,4.1,standard,108,10,54,0,173,244,1,250,71,0
TOW004858,CLM008551,VEH008551,P023,75201,Dallas,TX,YARD_AUS_01,13.1,2025-05-27 18:00:00,2025-05-27 23:33:24,5.6,long_distance,116,10,59,0,184,227,1,234,43,0
TOW004859,CLM008847,VEH008847,P035,75149,Mesquite,TX,YARD_HOU_01,14.0,2025-05-24 08:00:00,2025-05-24 12:09:30,4.2,standard,118,12,60,0,191,281,0,285,90,0
TOW004860,CLM006234,VEH006234,P026,75149,Mesquite,TX,YARD_DAL_01,47.4,2025-03-15 13:00:00,2025-03-15 17:23:47,4.4,standard,222,47,120,523,523,687,1,736,164,1
TOW004861,CLM007472,VEH007472,P035,75201,Dallas,TX,YARD_AUS_01,16.7,2025-03-18 11:00:00,2025-03-18 17:35:11,6.6,long_distance,127,19,65,0,211,243,0,228,32,0
TOW004862,CLM008001,VEH008001,P039,75024,Plano,TX,YARD_HOU_01,13.1,2025-07-15 13:00:00,2025-07-15 19:10:11,6.2,long_distance,116,14,59,0,188,282,0,350,94,0
TOW004863,CLM000902,VEH000902,P014,76010,Arlington,TX,YARD_HOU_01,39.6,2025-05-05 13:00:00,2025-05-05 17:22:32,4.4,long_distance,198,30,106,0,334,456,0,503,122,0
TOW004864,CLM004677,VEH004677,P004,75024,Plano,TX,YARD_OKC_01,33.2,2025-05-28 20:00:00,2025-05-29 04:33:45,8.6,standard,178,27,95,0,300,423,0,374,123,0
TOW004865,CLM005444,VEH005444,P015,76010,Arlington,TX,YARD_AUS_01,22.9,2025-02-28 19:00:00,2025-03-01 02:01:31,7.0,heavy_vehicle,366,19,206,0,591,811,1,760,220,0
TOW004866,CLM010000,VEH010000,P025,75201,Dallas,TX,YARD_DAL_01,15.0,2025-07-24 11:00:00,2025-07-24 17:11:47,6.2,standard,122,12,62,0,196,251,0,254,55,0
TOW004867,CLM000708,VEH000708,P034,76010,Arlington,TX,YARD_DAL_01,21.3,2025-03-17 06:00:00,2025-03-17 08:18:32,2.3,standard,141,23,73,0,238,292,1,253,54,0
TOW004868,CLM009973,VEH009973,P003,73102,Oklahoma City,OK,YARD_DAL_01,93.2,2025-05-05 15:00:00,2025-05-05 21:45:11,6.8,long_distance,364,102,203,824,824,1097,1,1252,273,1
TOW004869,CLM009090,VEH009090,P003,73102,Oklahoma City,OK,YARD_HOU_01,37.8,2025-05-12 14:00:00,2025-05-12 17:23:47,3.4,standard,192,44,103,0,339,457,0,496,118,0
TOW004870,CLM002718,VEH002718,P007,78701,Austin,TX,YARD_HOU_01,37.6,2025-01-18 14:00:00,2025-01-18 18:02:57,4.0,standard,192,43,103,0,337,503,1,559,166,0
TOW004871,CLM009035,VEH009035,P023,77520,Baytown,TX,YARD_OKC_01,130.2,2025-05-06 18:00:00,2025-05-07 08:41:09,14.7,long_distance,479,153,269,1038,1038,1235,1,1152,197,1
TOW004872,CLM001196,VEH001196,P014,75149,Mesquite,TX,YARD_HOU_01,10.7,2025-02-03 15:00:00,2025-02-03 20:33:29,5.6,priority,108,12,54,0,175,232,1,285,57,0
TOW004873,CLM003999,VEH003999,P003,73102,Oklahoma City,OK,YARD_AUS_01,33.5,2025-05-28 16:00:00,2025-05-28 19:16:07,3.3,standard,179,34,95,494,494,766,0,725,272,1
TOW004874,CLM000967,VEH000967,P005,75149,Mesquite,TX,YARD_DAL_01,100.1,2025-02-11 11:00:00,2025-02-12 00:13:12,13.2,priority,385,74,215,846,846,1209,0,1314,363,1
TOW004875,CLM003554,VEH003554,P025,77520,Baytown,TX,YARD_OKC_01,14.9,2025-04-03 09:00:00,2025-04-03 15:27:29,6.5,after_hours,121,16,62,0,199,254,0,240,55,0
TOW004876,CLM003925,VEH003925,P015,75201,Dallas,TX,YARD_DAL_01,39.0,2025-03-29 15:00:00,2025-03-29 20:08:40,5.1,standard,196,44,105,461,461,704,0,630,243,1
TOW004877,CLM001268,VEH001268,P014,78701,Austin,TX,YARD_OKC_01,30.8,2025-01-19 19:00:00,2025-01-19 23:36:47,4.6,standard,170,19,90,0,280,353,0,272,73,0
TOW004878,CLM000211,VEH000211,P033,77002,Houston,TX,YARD_HOU_01,13.0,2025-01-15 21:00:00,2025-01-16 03:01:49,6.0,priority,115,10,58,0,183,277,0,245,94,0
TOW004879,CLM004212,VEH004212,P007,78664,Round Rock,TX,YARD_AUS_01,2.3,2025-04-27 21:00:00,2025-04-28 03:27:25,6.5,priority,82,1,39,0,123,165,0,167,42,0
TOW004880,CLM005649,VEH005649,P028,77520,Baytown,TX,YARD_OKC_01,11.8,2025-07-06 21:00:00,2025-07-07 01:26:45,4.4,standard,112,13,56,0,181,269,0,272,88,0
TOW004881,CLM002527,VEH002527,P028,77002,Houston,TX,YARD_OKC_01,75.8,2025-06-18 07:00:00,2025-06-18 13:53:49,6.9,priority,310,54,171,631,631,791,1,897,160,1
TOW004882,CLM002204,VEH002204,P028,77520,Baytown,TX,YARD_HOU_01,25.4,2025-06-17 20:00:00,2025-06-18 02:12:26,6.2,long_distance,154,17,81,350,350,451,1,436,101,1
TOW004883,CLM005721,VEH005721,P024,78664,Round Rock,TX,YARD_AUS_01,28.8,2025-07-06 21:00:00,2025-07-07 04:26:29,7.4,priority,164,32,87,0,283,335,1,423,52,0
TOW004884,CLM008923,VEH008923,P015,75024,Plano,TX,YARD_HOU_01,9.6,2025-07-23 18:00:00,2025-07-23 22:29:36,4.5,priority,105,7,52,0,164,211,0,201,47,0
TOW004885,CLM000803,VEH000803,P028,78664,Round Rock,TX,YARD_OKC_01,12.1,2025-06-20 06:00:00,2025-06-20 11:30:16,5.5,priority,113,11,57,0,180,258,1,254,78,0
TOW004886,CLM000178,VEH000178,P037,76010,Arlington,TX,YARD_OKC_01,74.5,2025-06-06 15:00:00,2025-06-07 02:51:55,11.9,long_distance,306,60,169,575,575,777,1,786,202,1
TOW004887,CLM007275,VEH007275,P031,78664,Round Rock,TX,YARD_AUS_01,22.4,2025-03-15 09:00:00,2025-03-15 12:51:05,3.9,priority,144,17,75,0,237,285,1,359,48,0
TOW004888,CLM005271,VEH005271,P028,78701,Austin,TX,YARD_DAL_01,21.4,2025-07-07 18:00:00,2025-07-08 02:50:31,8.8,after_hours,141,17,74,0,232,340,0,305,108,0
TOW004889,CLM007361,VEH007361,P037,75149,Mesquite,TX,YARD_AUS_01,10.8,2025-01-28 06:00:00,2025-01-28 13:00:47,7.0,standard,108,12,54,0,175,255,1,299,80,0
TOW004890,CLM008497,VEH008497,P028,75024,Plano,TX,YARD_HOU_01,5.4,2025-05-23 19:00:00,2025-05-23 21:24:30,2.4,after_hours,92,6,45,0,142,169,0,216,27,0
TOW004891,CLM003246,VEH003246,P037,77002,Houston,TX,YARD_HOU_01,49.9,2025-06-21 06:00:00,2025-06-21 15:13:08,9.2,priority,230,37,125,0,391,480,1,423,89,0
TOW004892,CLM007529,VEH007529,P015,75201,Dallas,TX,YARD_DAL_01,17.5,2025-06-25 17:00:00,2025-06-25 20:34:45,3.6,long_distance,129,15,66,0,211,257,1,327,46,0
TOW004893,CLM004426,VEH004426,P006,78701,Austin,TX,YARD_DAL_01,21.0,2025-02-24 18:00:00,2025-02-25 01:15:22,7.3,standard,140,17,73,0,230,303,0,300,73,0
TOW004894,CLM001443,VEH001443,P003,78664,Round Rock,TX,YARD_DAL_01,67.0,2025-05-20 08:00:00,2025-05-20 14:45:52,6.8,standard,283,60,156,0,498,604,1,640,106,0
TOW004895,CLM005059,VEH005059,P019,77002,Houston,TX,YARD_HOU_01,23.9,2025-07-03 07:00:00,2025-07-03 11:17:22,4.3,standard,149,27,78,394,394,489,1,424,95,1
TOW004896,CLM005125,VEH005125,P008,76010,Arlington,TX,YARD_OKC_01,8.4,2025-05-03 20:00:00,2025-05-03 22:53:40,2.9,standard,101,8,50,0,159,223,0,212,64,0
TOW004897,CLM002124,VEH002124,P035,75024,Plano,TX,YARD_AUS_01,36.5,2025-01-01 18:00:00,2025-01-01 23:12:08,5.2,standard,188,30,101,0,319,476,0,460,157,0
TOW004898,CLM001964,VEH001964,P037,77520,Baytown,TX,YARD_DAL_01,26.8,2025-03-16 13:00:00,2025-03-16 20:41:03,7.7,priority,158,26,83,0,267,367,0,374,100,0
TOW004899,CLM000298,VEH000298,P037,75201,Dallas,TX,YARD_HOU_01,51.5,2025-03-05 18:00:00,2025-03-06 00:03:01,6.1,priority,235,48,128,554,554,851,0,943,297,1
TOW004900,CLM009033,VEH009033,P025,75201,Dallas,TX,YARD_DAL_01,14.9,2025-05-03 14:00:00,2025-05-03 19:17:40,5.3,standard,121,16,62,0,199,265,1,282,66,0
TOW004901,CLM002565,VEH002565,P008,75149,Mesquite,TX,YARD_DAL_01,32.4,2025-07-06 21:00:00,2025-07-07 00:32:22,3.5,long_distance,175,37,93,0,305,363,0,304,58,0
TOW004902,CLM004333,VEH004333,P037,78701,Austin,TX,YARD_HOU_01,79.4,2025-02-03 21:00:00,2025-02-04 07:54:31,10.9,standard,321,91,178,720,720,1049,0,987,329,1
TOW004903,CLM000846,VEH000846,P039,73102,Oklahoma City,OK,YARD_AUS_01,29.6,2025-03-08 12:00:00,2025-03-08 19:21:27,7.4,standard,167,28,88,497,497,746,0,731,249,1
TOW004904,CLM000905,VEH000905,P037,75024,Plano,TX,YARD_OKC_01,19.7,2025-06-10 11:00:00,2025-06-10 16:57:32,6.0,standard,136,21,70,454,454,521,0,435,67,1
TOW004905,CLM007196,VEH007196,P040,75024,Plano,TX,YARD_HOU_01,9.9,2025-06-23 18:00:00,2025-06-23 22:39:20,4.7,standard,106,11,53,0,169,236,1,236,67,0
TOW004906,CLM000673,VEH000673,P013,78701,Austin,TX,YARD_AUS_01,11.2,2025-04-28 19:00:00,2025-04-29 05:55:58,10.9,heavy_vehicle,330,9,185,0,523,740,1,820,217,0
TOW004907,CLM000067,VEH000067,P007,75024,Plano,TX,YARD_HOU_01,11.7,2025-06-24 07:00:00,2025-06-24 14:21:41,7.4,standard,111,8,56,368,368,475,0,454,107,1
TOW004908,CLM001875,VEH001875,P026,76010,Arlington,TX,YARD_DAL_01,11.5,2025-04-18 16:00:00,2025-04-18 22:53:03,6.9,priority,111,6,56,0,173,268,0,237,95,0
TOW004909,CLM002491,VEH002491,P015,75024,Plano,TX,YARD_DAL_01,11.9,2025-05-14 15:00:00,2025-05-14 21:16:41,6.3,standard,112,12,56,0,180,222,1,232,42,0
TOW004910,CLM006638,VEH006638,P008,75201,Dallas,TX,YARD_DAL_01,16.8,2025-05-31 08:00:00,2025-05-31 10:43:10,2.7,standard,127,13,65,284,284,364,1,373,80,1
TOW004911,CLM001082,VEH001082,P030,73102,Oklahoma City,OK,YARD_DAL_01,32.5,2025-01-03 14:00:00,2025-01-03 23:04:34,9.1,after_hours,176,31,94,0,301,365,0,445,64,0
TOW004912,CLM000127,VEH000127,P031,77002,Houston,TX,YARD_DAL_01,26.8,2025-01-22 10:00:00,2025-01-22 15:22:59,5.4,standard,158,31,83,0,273,355,0,342,82,0
