allocation_scenario_id,simulation_run_id,vehicle_id,yard_id,allocation_strategy,assigned_zone_id,assigned_slot_id,vehicle_priority_score,zone_accessibility_score,simulated_retrieval_duration_minutes,simulated_wait_time_minutes,simulated_travel_distance_meters,blocked_vehicle_count_estimate,high_priority_flag,retrieval_under_15_min_flag,priority_weighted_time,allocation_efficiency_score
ALC026305,RUN003,VEH006577,YARD_OKC_01,random,A,A13-010,75.5,67,49.6,74.8,726,3,1,0,37.5,80
ALC026306,RUN003,VEH006577,YARD_OKC_01,first_available,B,B17-002,75.5,80,29.7,57.1,251,1,1,0,22.4,100
ALC026307,RUN003,VEH006577,YARD_OKC_01,priority_based,A,A17-015,75.5,76,40.5,61.5,669,3,1,0,30.6,90
ALC026308,RUN003,VEH006577,YARD_OKC_01,optimized,B,B12-022,75.5,78,35.3,43.2,816,3,1,0,26.7,100
ALC026309,RUN003,VEH006578,YARD_DAL_01,random,B,B13-011,61.2,78,56.1,85.5,332,5,0,0,34.4,75
ALC026310,RUN003,VEH006578,YARD_DAL_01,first_available,A,A14-020,61.2,80,48.2,70.9,896,2,0,0,29.5,87
ALC026311,RUN003,VEH006578,YARD_DAL_01,priority_based,B,B13-011,61.2,78,36.6,54.6,379,3,0,0,22.4,93
ALC026312,RUN003,VEH006578,YARD_DAL_01,optimized,B,B06-025,61.2,85,31.1,45.3,679,2,0,0,19.1,100
ALC026313,RUN003,VEH006579,YARD_DAL_01,random,B,B19-022,71.4,74,21.7,35.1,359,0,0,0,15.5,100
ALC026314,RUN003,VEH006579,YARD_DAL_01,first_available,A,A20-017,71.4,75,38.0,46.1,840,4,0,0,27.2,89
ALC026315,RUN003,VEH006579,YARD_DAL_01,priority_based,LTH,LTH07-025,71.4,29,34.4,53.4,1452,3,0,0,24.6,78
ALC026316,RUN003,VEH006579,YARD_DAL_01,optimized,FA,FA10-007,71.4,88,6.3,31.4,237,0,0,1,4.5,100
ALC026317,RUN003,VEH006580,YARD_AUS_01,random,HV,HV02-015,65.5,45,43.6,60.6,1247,1,0,0,28.5,81
ALC026318,RUN003,VEH006580,YARD_AUS_01,first_available,HV,HV14-023,65.5,46,30.8,58.7,1420,0,0,0,20.2,92
ALC026319,RUN003,VEH006580,YARD_AUS_01,priority_based,HV,HV02-022,65.5,52,36.0,55.6,927,5,0,0,23.6,81
ALC026320,RUN003,VEH006580,YARD_AUS_01,optimized,B,B13-018,65.5,76,22.2,35.5,376,2,0,0,14.5,100
ALC026321,RUN003,VEH006581,YARD_OKC_01,random,B,B02-013,79.5,71,42.6,61.8,799,2,1,0,33.9,88
ALC026322,RUN003,VEH006581,YARD_OKC_01,first_available,A,A03-001,79.5,81,28.3,49.6,466,1,1,0,22.5,100
ALC026323,RUN003,VEH006581,YARD_OKC_01,priority_based,FA,FA10-014,79.5,90,16.1,25.0,277,0,1,0,12.8,100
ALC026324,RUN003,VEH006581,YARD_OKC_01,optimized,B,B13-018,79.5,55,36.4,52.5,420,5,1,0,28.9,89
ALC026325,RUN003,VEH006582,YARD_DAL_01,random,FA,FA09-004,87.5,85,19.4,22.3,384,0,1,0,16.9,100
ALC026326,RUN003,VEH006582,YARD_DAL_01,first_available,B,B14-014,87.5,81,27.7,47.0,628,2,1,0,24.2,100
ALC026327,RUN003,VEH006582,YARD_DAL_01,priority_based,A,A02-019,87.5,72,23.5,36.7,569,4,1,0,20.6,99
ALC026328,RUN003,VEH006582,YARD_DAL_01,optimized,A,A15-002,87.5,75,22.9,38.5,738,2,1,0,20.1,100
ALC026329,RUN003,VEH006583,YARD_DAL_01,random,A,A03-001,85.9,78,44.5,67.9,623,2,1,0,38.3,89
ALC026330,RUN003,VEH006583,YARD_DAL_01,first_available,NR,NR20-014,85.9,60,55.1,75.7,1185,5,1,0,47.4,69
ALC026331,RUN003,VEH006583,YARD_DAL_01,priority_based,A,A19-014,85.9,76,16.8,38.7,454,0,1,0,14.4,100
ALC026332,RUN003,VEH006583,YARD_DAL_01,optimized,A,A10-001,85.9,57,24.0,50.3,765,3,1,0,20.6,100
ALC026333,RUN003,VEH006584,YARD_AUS_01,random,B,B14-007,87.4,57,28.5,54.2,481,2,1,0,24.9,94
ALC026334,RUN003,VEH006584,YARD_AUS_01,first_available,LTH,LTH18-023,87.4,30,27.9,38.6,943,3,1,0,24.4,83
ALC026335,RUN003,VEH006584,YARD_AUS_01,priority_based,FA,FA10-007,87.4,84,14.9,22.9,184,2,1,1,13.0,100
ALC026336,RUN003,VEH006584,YARD_AUS_01,optimized,A,A16-005,87.4,62,25.0,50.4,911,4,1,0,21.9,100
ALC026337,RUN003,VEH006585,YARD_DAL_01,random,HV,HV04-021,82.5,50,66.4,84.6,1373,5,1,0,54.8,57
ALC026338,RUN003,VEH006585,YARD_DAL_01,first_available,HV,HV08-012,82.5,57,46.6,64.2,884,4,1,0,38.5,76
ALC026339,RUN003,VEH006585,YARD_DAL_01,priority_based,B,B07-021,82.5,85,46.2,64.6,907,7,1,0,38.1,81
ALC026340,RUN003,VEH006585,YARD_DAL_01,optimized,FA,FA03-007,82.5,90,15.4,25.7,137,2,1,0,12.7,100
ALC026341,RUN003,VEH006586,YARD_DAL_01,random,HV,HV11-007,85.1,47,52.2,67.0,917,7,1,0,44.4,63
ALC026342,RUN003,VEH006586,YARD_DAL_01,first_available,HV,HV10-004,85.1,58,31.8,52.1,800,3,1,0,27.1,90
ALC026343,RUN003,VEH006586,YARD_DAL_01,priority_based,FA,FA07-005,85.1,86,13.8,23.5,300,0,1,1,11.7,100
ALC026344,RUN003,VEH006586,YARD_DAL_01,optimized,A,A11-011,85.1,65,19.1,42.1,712,1,1,0,16.2,100
ALC026345,RUN003,VEH006587,YARD_DAL_01,random,NR,NR19-018,63.1,63,67.2,95.5,780,7,0,0,42.4,57
ALC026346,RUN003,VEH006587,YARD_DAL_01,first_available,B,B13-011,63.1,78,40.4,72.6,542,3,0,0,25.5,90
ALC026347,RUN003,VEH006587,YARD_DAL_01,priority_based,A,A11-018,63.1,56,30.6,46.9,759,2,0,0,19.3,92
ALC026348,RUN003,VEH006587,YARD_DAL_01,optimized,A,A20-003,63.1,55,34.4,59.1,876,5,0,0,21.7,91
ALC026349,RUN003,VEH006588,YARD_OKC_01,random,NR,NR06-021,75.3,44,27.9,51.5,1118,0,1,0,21.0,94
ALC026350,RUN003,VEH006588,YARD_OKC_01,first_available,B,B09-020,75.3,67,16.8,30.6,791,1,1,0,12.6,100
ALC026351,RUN003,VEH006588,YARD_OKC_01,priority_based,A,A15-009,75.3,84,16.0,27.9,644,0,1,0,12.0,100
ALC026352,RUN003,VEH006588,YARD_OKC_01,optimized,A,A07-020,75.3,79,16.4,38.6,502,3,1,0,12.3,100
ALC026353,RUN003,VEH006589,YARD_DAL_01,random,NR,NR01-020,92.0,41,57.9,69.7,1073,4,1,0,53.2,62
ALC026354,RUN003,VEH006589,YARD_DAL_01,first_available,A,A19-007,92.0,83,37.1,43.2,532,5,1,0,34.2,91
ALC026355,RUN003,VEH006589,YARD_DAL_01,priority_based,FA,FA06-023,92.0,93,26.5,33.3,139,3,1,0,24.4,100
ALC026356,RUN003,VEH006589,YARD_DAL_01,optimized,A,A12-014,92.0,72,16.1,28.7,919,1,1,0,14.8,100
ALC026357,RUN003,VEH006590,YARD_OKC_01,random,B,B12-001,87.9,63,20.2,32.0,642,0,1,0,17.7,100
ALC026358,RUN003,VEH006590,YARD_OKC_01,first_available,B,B15-017,87.9,62,24.3,41.7,551,2,1,0,21.4,99
ALC026359,RUN003,VEH006590,YARD_OKC_01,priority_based,FA,FA13-009,87.9,89,12.2,25.2,385,2,1,1,10.7,100
ALC026360,RUN003,VEH006590,YARD_OKC_01,optimized,FA,FA08-015,87.9,97,17.9,37.6,130,4,1,0,15.7,100
ALC026361,RUN003,VEH006591,YARD_HOU_01,random,B,B02-020,84.2,66,24.5,37.2,529,1,1,0,20.7,100
ALC026362,RUN003,VEH006591,YARD_HOU_01,first_available,OF,OF07-001,84.2,27,37.4,68.9,1027,4,1,0,31.5,73
ALC026363,RUN003,VEH006591,YARD_HOU_01,priority_based,FA,FA04-024,84.2,85,11.2,13.1,69,2,1,1,9.4,100
ALC026364,RUN003,VEH006591,YARD_HOU_01,optimized,FA,FA03-007,84.2,90,11.2,30.8,100,1,1,1,9.5,100
ALC026365,RUN003,VEH006592,YARD_DAL_01,random,NR,NR15-006,74.3,38,74.3,97.8,650,7,0,0,55.2,43
ALC026366,RUN003,VEH006592,YARD_DAL_01,first_available,A,A16-019,74.3,69,48.5,72.1,477,4,0,0,36.0,79
ALC026367,RUN003,VEH006592,YARD_DAL_01,priority_based,B,B07-021,74.3,85,29.7,45.6,783,1,0,0,22.0,100
ALC026368,RUN003,VEH006592,YARD_DAL_01,optimized,B,B12-022,74.3,75,28.5,46.4,892,1,0,0,21.2,100
ALC026369,RUN003,VEH006593,YARD_OKC_01,random,LTH,LTH10-006,87.1,53,34.8,54.7,1134,0,1,0,30.3,92
ALC026370,RUN003,VEH006593,YARD_OKC_01,first_available,LTH,LTH15-007,87.1,34,52.3,67.1,1718,3,1,0,45.6,66
ALC026371,RUN003,VEH006593,YARD_OKC_01,priority_based,FA,FA17-021,87.1,85,17.7,30.3,216,2,1,0,15.4,100
ALC026372,RUN003,VEH006593,YARD_OKC_01,optimized,FA,FA15-022,87.1,88,15.8,43.0,175,0,1,0,13.7,100
ALC026373,RUN003,VEH006594,YARD_AUS_01,random,NR,NR07-024,68.3,35,37.4,62.4,648,2,0,0,25.5,80
ALC026374,RUN003,VEH006594,YARD_AUS_01,first_available,LTH,LTH18-002,68.3,31,52.1,70.8,1318,5,0,0,35.6,61
ALC026375,RUN003,VEH006594,YARD_AUS_01,priority_based,OF,OF01-004,68.3,26,49.3,75.9,1713,6,0,0,33.7,60
ALC026376,RUN003,VEH006594,YARD_AUS_01,optimized,B,B03-009,68.3,72,20.3,42.4,738,1,0,0,13.8,100
ALC026377,RUN003,VEH006595,YARD_OKC_01,random,B,B06-025,87.7,85,32.3,36.0,821,0,1,0,28.3,100
ALC026378,RUN003,VEH006595,YARD_OKC_01,first_available,NR,NR20-007,87.7,41,30.5,59.6,656,2,1,0,26.8,87
ALC026379,RUN003,VEH006595,YARD_OKC_01,priority_based,A,A18-011,87.7,65,20.5,40.8,498,1,1,0,18.0,100
ALC026380,RUN003,VEH006595,YARD_OKC_01,optimized,FA,FA12-006,87.7,83,21.8,42.2,111,1,1,0,19.1,100
ALC026381,RUN003,VEH006596,YARD_HOU_01,random,B,B16-020,79.5,57,32.7,50.5,685,0,1,0,26.0,95
ALC026382,RUN003,VEH006596,YARD_HOU_01,first_available,B,B18-019,79.5,70,32.2,44.9,310,3,1,0,25.6,94
ALC026383,RUN003,VEH006596,YARD_HOU_01,priority_based,FA,FA02-011,79.5,99,19.8,28.0,283,0,1,0,15.7,100
ALC026384,RUN003,VEH006596,YARD_HOU_01,optimized,FA,FA16-011,79.5,95,22.1,31.6,285,0,1,0,17.6,100
ALC026385,RUN003,VEH006597,YARD_DAL_01,random,A,A05-007,91.6,70,30.4,55.9,480,2,1,0,27.9,97
ALC026386,RUN003,VEH006597,YARD_DAL_01,first_available,OF,OF08-025,91.6,34,31.8,45.6,1306,0,1,0,29.1,88
ALC026387,RUN003,VEH006597,YARD_DAL_01,priority_based,FA,FA02-025,91.6,92,22.5,35.5,310,3,1,0,20.6,100
ALC026388,RUN003,VEH006597,YARD_DAL_01,optimized,B,B05-022,91.6,56,11.9,34.9,575,0,1,1,10.9,100
ALC026389,RUN003,VEH006598,YARD_AUS_01,random,A,A13-024,96.2,71,55.4,70.5,826,7,1,0,53.3,69
ALC026390,RUN003,VEH006598,YARD_AUS_01,first_available,B,B13-004,96.2,84,21.4,34.6,848,1,1,0,20.6,100
ALC026391,RUN003,VEH006598,YARD_AUS_01,priority_based,A,A08-016,96.2,84,12.3,20.6,505,0,1,1,11.8,100
ALC026392,RUN003,VEH006598,YARD_AUS_01,optimized,FA,FA11-010,96.2,90,6.4,19.0,304,0,1,1,6.1,100
ALC026393,RUN003,VEH006599,YARD_AUS_01,random,NR,NR14-003,75.4,45,43.9,65.3,668,4,1,0,33.1,74
ALC026394,RUN003,VEH006599,YARD_AUS_01,first_available,A,A04-004,75.4,58,21.7,33.8,485,0,1,0,16.4,100
ALC026395,RUN003,VEH006599,YARD_AUS_01,priority_based,B,B01-024,75.4,80,27.0,46.6,284,2,1,0,20.4,100
ALC026396,RUN003,VEH006599,YARD_AUS_01,optimized,A,A05-007,75.4,67,34.6,56.8,633,5,1,0,26.1,95
ALC026397,RUN003,VEH006600,YARD_OKC_01,random,NR,NR15-020,94.5,61,35.8,55.6,516,3,1,0,33.8,88
ALC026398,RUN003,VEH006600,YARD_OKC_01,first_available,OF,OF01-004,94.5,17,45.4,59.5,1448,3,1,0,42.9,65
ALC026399,RUN003,VEH006600,YARD_OKC_01,priority_based,B,B06-018,94.5,60,24.2,49.2,742,1,1,0,22.9,100
ALC026400,RUN003,VEH006600,YARD_OKC_01,optimized,A,A04-011,94.5,69,18.3,37.5,524,0,1,0,17.3,100
ALC026401,RUN003,VEH006601,YARD_DAL_01,random,HV,HV17-018,80.3,39,53.4,75.2,1330,1,1,0,42.9,71
ALC026402,RUN003,VEH006601,YARD_DAL_01,first_available,HV,HV06-013,80.3,36,48.0,64.5,850,3,1,0,38.5,70
ALC026403,RUN003,VEH006601,YARD_DAL_01,priority_based,A,A20-010,80.3,84,38.0,52.8,444,4,1,0,30.5,92
ALC026404,RUN003,VEH006601,YARD_DAL_01,optimized,FA,FA02-004,80.3,83,31.4,45.0,296,2,1,0,25.2,100
ALC026405,RUN003,VEH006602,YARD_DAL_01,random,NR,NR16-016,81.5,60,42.0,61.7,600,5,1,0,34.3,79
ALC026406,RUN003,VEH006602,YARD_DAL_01,first_available,LTH,LTH07-004,81.5,47,35.1,34.9,1601,1,1,0,28.6,88
ALC026407,RUN003,VEH006602,YARD_DAL_01,priority_based,B,B01-003,81.5,85,15.5,31.8,489,1,1,0,12.6,100
ALC026408,RUN003,VEH006602,YARD_DAL_01,optimized,FA,FA08-022,81.5,91,17.8,29.2,163,2,1,0,14.5,100
ALC026409,RUN003,VEH006603,YARD_DAL_01,random,FA,FA12-006,74.8,93,25.3,27.6,364,2,0,0,18.9,100
ALC026410,RUN003,VEH006603,YARD_DAL_01,first_available,A,A17-001,74.8,61,17.2,57.0,601,1,0,0,12.9,100
ALC026411,RUN003,VEH006603,YARD_DAL_01,priority_based,A,A18-004,74.8,71,25.6,36.4,723,0,0,0,19.2,100
ALC026412,RUN003,VEH006603,YARD_DAL_01,optimized,B,B01-010,74.8,83,13.8,24.1,480,1,0,1,10.3,100
ALC026413,RUN003,VEH006604,YARD_DAL_01,random,A,A02-019,74.2,72,33.9,44.7,681,0,0,0,25.2,99
ALC026414,RUN003,VEH006604,YARD_DAL_01,first_available,B,B02-020,74.2,67,34.8,61.5,586,4,0,0,25.8,89
ALC026415,RUN003,VEH006604,YARD_DAL_01,priority_based,B,B20-011,74.2,67,26.2,46.8,624,3,0,0,19.5,97
ALC026416,RUN003,VEH006604,YARD_DAL_01,optimized,FA,FA16-018,74.2,86,18.8,35.6,120,2,0,0,14.0,100
ALC026417,RUN003,VEH006605,YARD_AUS_01,random,FA,FA05-013,80.7,88,33.8,58.8,165,4,1,0,27.2,97
ALC026418,RUN003,VEH006605,YARD_AUS_01,first_available,LTH,LTH02-024,80.7,35,53.9,78.2,1293,7,1,0,43.5,57
ALC026419,RUN003,VEH006605,YARD_AUS_01,priority_based,A,A06-017,80.7,69,25.8,50.4,876,1,1,0,20.8,100
ALC026420,RUN003,VEH006605,YARD_AUS_01,optimized,A,A11-025,80.7,58,14.2,36.2,521,1,1,1,11.5,100
ALC026421,RUN003,VEH006606,YARD_AUS_01,random,B,B07-021,77.6,60,70.2,82.9,955,6,1,0,54.5,56
ALC026422,RUN003,VEH006606,YARD_AUS_01,first_available,NR,NR07-017,77.6,54,31.6,49.7,665,1,1,0,24.5,93
ALC026423,RUN003,VEH006606,YARD_AUS_01,priority_based,B,B20-004,77.6,74,23.3,36.1,427,1,1,0,18.0,100
ALC026424,RUN003,VEH006606,YARD_AUS_01,optimized,B,B18-019,77.6,73,33.3,35.0,664,4,1,0,25.9,100
ALC026425,RUN003,VEH006607,YARD_OKC_01,random,HV,HV14-009,84.6,35,51.4,67.4,1344,4,1,0,43.5,65
ALC026426,RUN003,VEH006607,YARD_OKC_01,first_available,A,A17-008,84.6,68,25.6,40.7,766,1,1,0,21.7,100
ALC026427,RUN003,VEH006607,YARD_OKC_01,priority_based,FA,FA13-023,84.6,82,11.4,21.0,144,0,1,1,9.7,100
ALC026428,RUN003,VEH006607,YARD_OKC_01,optimized,B,B14-014,84.6,82,23.3,36.0,758,4,1,0,19.8,100
ALC026429,RUN003,VEH006608,YARD_OKC_01,random,A,A15-023,54.8,60,40.8,42.1,741,1,0,0,22.4,88
ALC026430,RUN003,VEH006608,YARD_OKC_01,first_available,B,B11-019,54.8,55,41.5,56.9,377,3,0,0,22.7,82
ALC026431,RUN003,VEH006608,YARD_OKC_01,priority_based,B,B18-005,54.8,61,27.3,53.0,702,1,0,0,15.0,98
ALC026432,RUN003,VEH006608,YARD_OKC_01,optimized,A,A19-014,54.8,56,29.4,56.5,741,3,0,0,16.1,99
ALC026433,RUN003,VEH006609,YARD_DAL_01,random,NR,NR18-015,93.6,43,50.4,67.9,1209,2,1,0,47.2,73
ALC026434,RUN003,VEH006609,YARD_DAL_01,first_available,NR,NR09-023,93.6,59,35.9,42.6,643,2,1,0,33.6,89
ALC026435,RUN003,VEH006609,YARD_DAL_01,priority_based,B,B06-018,93.6,60,37.0,56.2,677,5,1,0,34.7,83
ALC026436,RUN003,VEH006609,YARD_DAL_01,optimized,FA,FA13-023,93.6,93,27.8,42.9,261,3,1,0,26.0,100
ALC026437,RUN003,VEH006610,YARD_AUS_01,random,A,A09-012,63.5,66,65.3,96.6,793,5,0,0,41.5,64
ALC026438,RUN003,VEH006610,YARD_AUS_01,first_available,B,B19-015,63.5,57,42.0,63.5,544,3,0,0,26.7,82
ALC026439,RUN003,VEH006610,YARD_AUS_01,priority_based,A,A17-022,63.5,74,29.0,71.9,482,3,0,0,18.4,98
ALC026440,RUN003,VEH006610,YARD_AUS_01,optimized,FA,FA18-017,63.5,95,17.4,24.7,390,0,0,0,11.0,100
ALC026441,RUN003,VEH006611,YARD_OKC_01,random,B,B20-018,81.5,74,49.5,73.9,832,2,1,0,40.4,84
ALC026442,RUN003,VEH006611,YARD_OKC_01,first_available,NR,NR01-020,81.5,48,59.3,92.4,1134,6,1,0,48.3,60
ALC026443,RUN003,VEH006611,YARD_OKC_01,priority_based,B,B14-007,81.5,55,19.8,40.2,665,0,1,0,16.1,100
ALC026444,RUN003,VEH006611,YARD_OKC_01,optimized,B,B19-001,81.5,80,22.8,34.5,528,0,1,0,18.6,100
ALC026445,RUN003,VEH006612,YARD_OKC_01,random,LTH,LTH15-014,79.2,41,33.4,57.7,1001,0,1,0,26.5,89
ALC026446,RUN003,VEH006612,YARD_OKC_01,first_available,LTH,LTH09-010,79.2,55,48.5,78.8,1534,4,1,0,38.4,74
ALC026447,RUN003,VEH006612,YARD_OKC_01,priority_based,FA,FA19-013,79.2,89,14.3,34.2,121,1,1,1,11.3,100
ALC026448,RUN003,VEH006612,YARD_OKC_01,optimized,B,B11-005,79.2,55,17.4,41.7,307,0,1,0,13.7,100
ALC026449,RUN003,VEH006613,YARD_DAL_01,random,NR,NR14-024,81.9,66,41.0,66.3,1267,1,1,0,33.6,90
ALC026450,RUN003,VEH006613,YARD_DAL_01,first_available,B,B10-016,81.9,59,38.5,62.2,470,5,1,0,31.6,81
ALC026451,RUN003,VEH006613,YARD_DAL_01,priority_based,FA,FA01-008,81.9,87,30.8,33.7,327,5,1,0,25.2,97
ALC026452,RUN003,VEH006613,YARD_DAL_01,optimized,B,B10-009,81.9,81,22.7,49.5,666,1,1,0,18.6,100
ALC026453,RUN003,VEH006614,YARD_DAL_01,random,FA,FA08-022,78.9,91,20.7,27.5,270,1,1,0,16.3,100
ALC026454,RUN003,VEH006614,YARD_DAL_01,first_available,A,A16-012,78.9,69,41.3,61.2,670,6,1,0,32.6,81
ALC026455,RUN003,VEH006614,YARD_DAL_01,priority_based,FA,FA12-020,78.9,90,13.9,35.8,326,1,1,1,11.0,100
ALC026456,RUN003,VEH006614,YARD_DAL_01,optimized,A,A10-001,78.9,57,27.6,52.8,581,5,1,0,21.8,97
ALC026457,RUN003,VEH006615,YARD_AUS_01,random,A,A03-022,69.8,73,32.8,61.4,440,2,0,0,22.9,96
ALC026458,RUN003,VEH006615,YARD_AUS_01,first_available,A,A04-011,69.8,67,47.4,66.2,449,8,0,0,33.1,71
ALC026459,RUN003,VEH006615,YARD_AUS_01,priority_based,A,A10-001,69.8,62,20.6,44.1,270,1,0,0,14.4,100
ALC026460,RUN003,VEH006615,YARD_AUS_01,optimized,B,B02-006,69.8,64,15.4,35.3,633,0,0,0,10.8,100
ALC026461,RUN003,VEH006616,YARD_AUS_01,random,NR,NR13-021,86.6,47,43.5,57.7,708,2,1,0,37.7,79
ALC026462,RUN003,VEH006616,YARD_AUS_01,first_available,NR,NR14-003,86.6,45,41.7,60.4,542,4,1,0,36.1,76
ALC026463,RUN003,VEH006616,YARD_AUS_01,priority_based,B,B01-003,86.6,55,30.9,48.1,343,2,1,0,26.8,92
ALC026464,RUN003,VEH006616,YARD_AUS_01,optimized,FA,FA19-006,86.6,85,22.7,33.8,173,0,1,0,19.6,100
ALC026465,RUN003,VEH006617,YARD_OKC_01,random,NR,NR09-009,79.6,49,43.9,57.1,731,2,1,0,34.9,80
ALC026466,RUN003,VEH006617,YARD_OKC_01,first_available,NR,NR03-019,79.6,60,62.4,83.4,1009,7,1,0,49.6,60
ALC026467,RUN003,VEH006617,YARD_OKC_01,priority_based,A,A13-024,79.6,82,33.7,49.9,783,3,1,0,26.8,97
ALC026468,RUN003,VEH006617,YARD_OKC_01,optimized,FA,FA02-004,79.6,87,18.9,40.7,264,0,1,0,15.0,100
ALC026469,RUN003,VEH006618,YARD_OKC_01,random,HV,HV05-024,68.1,56,58.8,68.6,1183,2,0,0,40.0,71
ALC026470,RUN003,VEH006618,YARD_OKC_01,first_available,HV,HV16-022,68.1,61,48.7,52.5,1184,2,0,0,33.2,80
ALC026471,RUN003,VEH006618,YARD_OKC_01,priority_based,HV,HV06-013,68.1,53,32.0,62.7,1184,0,0,0,21.8,94
ALC026472,RUN003,VEH006618,YARD_OKC_01,optimized,B,B13-004,68.1,58,20.7,42.8,262,1,0,0,14.1,100
ALC026473,RUN003,VEH006619,YARD_AUS_01,random,NR,NR09-002,81.7,35,26.0,40.8,867,0,1,0,21.2,92
ALC026474,RUN003,VEH006619,YARD_AUS_01,first_available,OF,OF10-017,81.7,20,47.8,75.2,1590,5,1,0,39.0,61
ALC026475,RUN003,VEH006619,YARD_AUS_01,priority_based,FA,FA11-010,81.7,90,12.2,21.0,363,0,1,1,10.0,100
ALC026476,RUN003,VEH006619,YARD_AUS_01,optimized,A,A04-018,81.7,62,11.6,34.8,516,1,1,1,9.5,100
ALC026477,RUN003,VEH006620,YARD_DAL_01,random,A,A01-023,86.6,74,26.0,52.1,746,2,1,0,22.5,100
ALC026478,RUN003,VEH006620,YARD_DAL_01,first_available,OF,OF05-002,86.6,18,50.5,73.9,1822,5,1,0,43.7,58
ALC026479,RUN003,VEH006620,YARD_DAL_01,priority_based,B,B01-024,86.6,82,18.6,40.1,711,1,1,0,16.1,100
ALC026480,RUN003,VEH006620,YARD_DAL_01,optimized,B,B10-023,86.6,60,13.5,33.7,443,1,1,1,11.7,100
ALC026481,RUN003,VEH006621,YARD_AUS_01,random,A,A15-009,76.4,83,23.8,35.6,333,1,1,0,18.2,100
ALC026482,RUN003,VEH006621,YARD_AUS_01,first_available,A,A03-022,76.4,73,29.4,48.2,555,2,1,0,22.5,99
ALC026483,RUN003,VEH006621,YARD_AUS_01,priority_based,FA,FA01-008,76.4,90,13.7,27.6,257,0,1,1,10.5,100
ALC026484,RUN003,VEH006621,YARD_AUS_01,optimized,FA,FA07-019,76.4,96,10.7,21.8,225,0,1,1,8.2,100
ALC026485,RUN003,VEH006622,YARD_AUS_01,random,B,B19-022,71.1,59,45.9,62.6,929,1,0,0,32.6,84
ALC026486,RUN003,VEH006622,YARD_AUS_01,first_available,B,B02-020,71.1,84,27.2,38.4,716,0,0,0,19.3,100
ALC026487,RUN003,VEH006622,YARD_AUS_01,priority_based,B,B15-010,71.1,77,31.8,56.1,476,3,0,0,22.6,97
ALC026488,RUN003,VEH006622,YARD_AUS_01,optimized,A,A12-007,71.1,57,21.2,48.0,819,0,0,0,15.1,100
ALC026489,RUN003,VEH006623,YARD_DAL_01,random,NR,NR10-019,60.1,65,57.0,80.6,962,2,0,0,34.3,75
ALC026490,RUN003,VEH006623,YARD_DAL_01,first_available,A,A01-016,60.1,62,39.6,72.0,661,1,0,0,23.8,89
ALC026491,RUN003,VEH006623,YARD_DAL_01,priority_based,B,B13-004,60.1,83,35.7,53.0,588,4,0,0,21.4,94
ALC026492,RUN003,VEH006623,YARD_DAL_01,optimized,FA,FA03-021,60.1,86,24.8,27.7,384,3,0,0,14.9,100
ALC026493,RUN003,VEH006624,YARD_OKC_01,random,FA,FA07-005,87.1,90,32.8,58.1,331,2,1,0,28.6,100
ALC026494,RUN003,VEH006624,YARD_OKC_01,first_available,OF,OF01-018,87.1,38,56.7,85.4,1879,5,1,0,49.3,60
ALC026495,RUN003,VEH006624,YARD_OKC_01,priority_based,A,A03-015,87.1,76,18.8,33.3,519,0,1,0,16.4,100
ALC026496,RUN003,VEH006624,YARD_OKC_01,optimized,A,A06-010,87.1,71,19.1,38.1,370,3,1,0,16.6,100
ALC026497,RUN003,VEH006625,YARD_AUS_01,random,B,B07-007,61.4,77,31.8,43.7,794,1,0,0,19.5,100
ALC026498,RUN003,VEH006625,YARD_AUS_01,first_available,NR,NR17-005,61.4,57,38.0,61.5,1102,1,0,0,23.3,89
ALC026499,RUN003,VEH006625,YARD_AUS_01,priority_based,NR,NR18-001,61.4,70,30.3,60.4,1258,1,0,0,18.6,99
ALC026500,RUN003,VEH006625,YARD_AUS_01,optimized,B,B07-021,61.4,60,31.8,65.4,841,5,0,0,19.5,95
ALC026501,RUN003,VEH006626,YARD_OKC_01,random,B,B19-015,67.9,63,56.3,64.7,975,3,0,0,38.2,73
ALC026502,RUN003,VEH006626,YARD_OKC_01,first_available,NR,NR14-003,67.9,53,44.5,58.0,736,3,0,0,30.2,79
ALC026503,RUN003,VEH006626,YARD_OKC_01,priority_based,NR,NR12-004,67.9,60,38.0,58.3,775,4,0,0,25.8,84
ALC026504,RUN003,VEH006626,YARD_OKC_01,optimized,A,A05-007,67.9,73,25.2,32.5,493,2,0,0,17.1,100
ALC026505,RUN003,VEH006627,YARD_HOU_01,random,A,A04-011,69.9,82,52.0,72.0,644,4,0,0,36.3,81
ALC026506,RUN003,VEH006627,YARD_HOU_01,first_available,NR,NR14-024,69.9,68,48.6,66.0,686,4,0,0,34.0,79
ALC026507,RUN003,VEH006627,YARD_HOU_01,priority_based,B,B15-017,69.9,83,33.0,45.7,908,2,0,0,23.1,100
ALC026508,RUN003,VEH006627,YARD_HOU_01,optimized,B,B11-019,69.9,57,20.2,36.2,893,0,0,0,14.1,100
ALC026509,RUN003,VEH006628,YARD_OKC_01,random,NR,NR08-006,67.1,46,50.3,75.5,626,4,0,0,33.7,70
ALC026510,RUN003,VEH006628,YARD_OKC_01,first_available,B,B12-008,67.1,84,23.4,43.9,440,0,0,0,15.7,100
