vehicle_id,claim_id,partner_id,yard_id,arrival_date,sale_date,pickup_date,vehicle_status,make,model,model_year,vehicle_age,vehicle_type,damage_type,damage_severity,drivability_status,title_status,estimated_salvage_value,estimated_sale_probability,expected_days_to_sale,actual_days_to_sale,pickup_required_flag,customer_pickup_flag,carrier_pickup_flag,partner_priority_score,operational_complexity_score,priority_score,created_at,updated_at
VEH008782,CLM008782,P024,YARD_OKC_01,2025-03-16,,,title_pending,Ford,Escape,2017,9,SUV,rear_end,severe,forklift_required,salvage,11357,0.57,58,,0,0,0,100,82,76.9,2025-03-16 13:15:00,2025-04-06 12:15:00
VEH008783,CLM008783,P014,YARD_DAL_01,2025-07-16,2025-08-10,2025-08-18,picked_up,Ram,2500,2022,4,pickup,flood,moderate,runs_and_drives,clean,500,0.74,25,25,1,1,0,92,38,67.1,2025-07-16 14:54:00,2025-08-29 14:54:00
VEH008784,CLM008784,P028,YARD_HOU_01,2025-05-25,2025-07-03,,sold_pending_pickup,Toyota,Tacoma,2020,6,pickup,side,moderate,forklift_required,clean,11938,0.63,34,39,1,1,0,100,67,86.2,2025-05-25 11:35:00,2025-06-25 14:35:00
VEH008785,CLM008785,P014,YARD_AUS_01,2025-07-13,2025-08-18,2025-08-20,picked_up,Kia,Sorento,2017,9,SUV,theft_recovery,moderate,runs_and_drives,pending_title,500,0.63,34,36,1,0,1,100,34,72.5,2025-07-13 16:56:00,2025-08-07 23:56:00
VEH008786,CLM008786,P016,YARD_HOU_01,2025-05-17,2025-06-26,2025-06-29,picked_up,Nissan,Frontier,2012,14,pickup,side,moderate,runs_and_drives,rebuilt,8043,0.75,56,40,1,1,0,89,33,75.6,2025-05-17 11:09:00,2025-07-01 15:09:00
VEH008787,CLM008787,P031,YARD_DAL_01,2025-02-13,2025-03-10,,title_pending,Honda,Civic,2019,7,sedan,front_end,moderate,runs_and_drives,missing_title,19670,0.92,30,25,0,0,0,99,28,96.3,2025-02-13 14:58:00,2025-02-24 13:58:00
VEH008788,CLM008788,P032,YARD_OKC_01,2025-02-09,2025-03-27,2025-03-28,picked_up,Nissan,Rogue,2017,9,SUV,front_end,severe,forklift_required,salvage,9206,0.66,47,46,1,1,0,100,88,75.5,2025-02-09 16:13:00,2025-03-12 19:13:00
VEH008789,CLM008789,P011,YARD_AUS_01,2025-06-03,2025-06-17,,sold_pending_pickup,Chevrolet,Malibu,2026,0,sedan,rear_end,moderate,forklift_required,clean,14231,0.71,29,14,1,1,0,100,84,78.3,2025-06-03 16:37:00,2025-07-15 22:37:00
VEH008790,CLM008790,P037,YARD_AUS_01,2025-04-13,,,awaiting_sale,Ford,F-150,2005,21,pickup,rear_end,minor,non_running,salvage,4100,0.31,47,,1,0,1,83,43,70.4,2025-04-13 14:25:00,2025-04-27 20:25:00
VEH008791,CLM008791,P025,YARD_DAL_01,2025-01-18,2025-02-05,,sold_pending_pickup,Kia,Optima,2021,5,sedan,theft_recovery,moderate,runs_and_drives,salvage,2438,0.79,9,18,1,0,1,74,22,64.4,2025-01-18 15:49:00,2025-02-03 14:49:00
VEH008792,CLM008792,P011,YARD_OKC_01,2025-03-10,2025-04-01,2025-04-04,picked_up,Ford,Explorer,2023,3,SUV,front_end,severe,forklift_required,pending_title,2231,0.71,28,22,1,0,1,93,74,76.0,2025-03-10 10:38:00,2025-03-19 15:38:00
VEH008793,CLM008793,P004,YARD_OKC_01,2025-03-02,,,title_pending,Toyota,Tacoma,2019,7,pickup,rear_end,severe,forklift_required,missing_title,1578,0.59,37,,1,0,1,100,79,79.6,2025-03-02 16:11:00,2025-04-09 17:11:00
VEH008794,CLM008794,P006,YARD_OKC_01,2025-02-28,,,listed,Honda,Accord,2007,19,sedan,theft_recovery,severe,non_running,salvage,500,0.36,62,,1,1,0,100,57,87.7,2025-02-28 12:57:00,2025-03-23 11:57:00
VEH008795,CLM008795,P003,YARD_OKC_01,2025-02-09,2025-03-15,2025-03-19,picked_up,Honda,Pilot,2012,14,SUV,front_end,moderate,runs_and_drives,pending_title,5114,0.70,39,34,1,1,0,100,29,85.9,2025-02-09 09:07:00,2025-03-01 14:07:00
VEH008796,CLM008796,P026,YARD_AUS_01,2025-06-24,2025-07-26,,sold_pending_pickup,Ram,1500,2025,1,pickup,burn,severe,runs_and_drives,salvage,3445,0.80,29,32,1,0,1,79,45,67.5,2025-06-24 11:55:00,2025-08-05 16:55:00
VEH008797,CLM008797,P037,YARD_OKC_01,2025-02-07,,,listed,Kia,Sportage,2019,7,SUV,mechanical,severe,runs_and_drives,salvage,2477,0.75,37,,1,1,0,82,32,71.8,2025-02-07 17:41:00,2025-02-13 23:41:00
VEH008798,CLM008798,P003,YARD_AUS_01,2025-04-11,2025-05-25,2025-05-29,picked_up,Toyota,Tacoma,2017,9,pickup,hail,severe,runs_and_drives,salvage,6485,0.69,27,44,1,0,1,98,45,81.9,2025-04-11 13:44:00,2025-04-16 14:44:00
VEH008799,CLM008799,P037,YARD_HOU_01,2025-02-15,,,awaiting_sale,Toyota,Camry,2025,1,sedan,front_end,total_loss,forklift_required,pending_title,500,0.62,42,,1,1,0,73,100,54.4,2025-02-15 14:55:00,2025-03-03 14:55:00
VEH008800,CLM008800,P014,YARD_DAL_01,2025-04-27,2025-06-04,,sold_pending_pickup,Nissan,Rogue,2020,6,SUV,side,moderate,runs_and_drives,salvage,500,0.76,20,38,1,1,0,94,27,70.2,2025-04-27 11:12:00,2025-05-30 17:12:00
VEH008801,CLM008801,P020,YARD_OKC_01,2025-05-11,2025-06-26,2025-07-02,picked_up,Chevrolet,Silverado,2015,11,pickup,side,minor,forklift_required,salvage,22410,0.64,44,46,1,0,1,100,79,91.8,2025-05-11 16:02:00,2025-05-27 17:02:00
VEH008802,CLM008802,P007,YARD_HOU_01,2025-05-02,2025-06-21,,sold_pending_pickup,Chevrolet,Equinox,2016,10,SUV,hail,moderate,runs_and_drives,salvage,500,0.75,39,50,1,0,1,100,36,77.0,2025-05-02 13:22:00,2025-06-10 18:22:00
VEH008803,CLM008803,P014,YARD_AUS_01,2025-02-07,2025-03-01,2025-03-02,picked_up,Toyota,Tacoma,2022,4,pickup,front_end,moderate,non_running,rebuilt,500,0.53,34,22,1,1,0,97,71,64.1,2025-02-07 17:01:00,2025-03-08 17:01:00
VEH008804,CLM008804,P024,YARD_OKC_01,2025-02-11,2025-03-16,2025-03-20,picked_up,BMW,X5,2013,13,SUV,theft_recovery,severe,runs_and_drives,salvage,500,0.67,40,33,1,0,1,100,38,84.8,2025-02-11 10:36:00,2025-03-05 12:36:00
VEH008805,CLM008805,P031,YARD_HOU_01,2025-01-19,2025-02-06,2025-02-10,picked_up,Kia,Sportage,2020,6,SUV,side,moderate,runs_and_drives,pending_title,25260,0.87,20,18,1,0,1,100,30,96.5,2025-01-19 10:56:00,2025-03-04 12:56:00
VEH008806,CLM008806,P032,YARD_AUS_01,2025-02-01,2025-03-24,,sold_pending_pickup,Nissan,Frontier,2018,8,pickup,hail,moderate,non_running,clean,12442,0.73,47,51,1,1,0,95,67,76.4,2025-02-01 10:32:00,2025-03-09 11:32:00
VEH008807,CLM008807,P015,YARD_HOU_01,2025-05-24,,,title_pending,BMW,3 Series,2005,21,sedan,front_end,minor,non_running,rebuilt,5286,0.37,44,,1,1,0,100,56,76.0,2025-05-24 11:54:00,2025-06-12 11:54:00
VEH008808,CLM008808,P002,YARD_AUS_01,2025-03-01,,,title_pending,Ram,ProMaster,2011,15,van,theft_recovery,moderate,non_running,salvage,3104,0.51,63,,1,0,1,100,66,79.8,2025-03-01 09:37:00,2025-04-14 08:37:00
VEH008809,CLM008809,P003,YARD_HOU_01,2025-07-30,,,awaiting_sale,Ram,3500,2010,16,heavy_vehicle,rear_end,severe,heavy_equipment_required,clean,3467,0.50,70,,1,0,1,94,100,69.7,2025-07-30 10:20:00,2025-09-11 14:20:00
VEH008810,CLM008810,P040,YARD_AUS_01,2025-06-26,,,listed,Nissan,Altima,2015,11,sedan,side,severe,runs_and_drives,salvage,7638,0.55,36,,1,0,1,100,40,87.7,2025-06-26 10:30:00,2025-07-30 12:30:00
VEH008811,CLM008811,P040,YARD_DAL_01,2025-03-10,2025-04-26,,sold_pending_pickup,Chevrolet,Malibu,2016,10,sedan,side,minor,non_running,salvage,18743,0.63,57,47,1,1,0,99,74,81.0,2025-03-10 15:44:00,2025-04-07 19:44:00
VEH008812,CLM008812,P005,YARD_AUS_01,2025-01-09,2025-02-11,,awaiting_sale,Kia,Optima,2023,3,sedan,front_end,total_loss,non_running,salvage,7060,0.78,39,33,0,0,0,100,79,85.9,2025-01-09 17:04:00,2025-01-21 00:04:00
VEH008813,CLM008813,P014,YARD_DAL_01,2025-04-14,2025-05-03,2025-05-09,picked_up,Ram,1500,2023,3,pickup,front_end,moderate,runs_and_drives,pending_title,500,0.71,16,19,1,0,1,100,29,73.4,2025-04-14 13:13:00,2025-04-15 14:13:00
VEH008814,CLM008814,P024,YARD_DAL_01,2025-07-07,2025-07-24,,listed,Nissan,Altima,2017,9,sedan,flood,severe,non_running,clean,10270,0.68,31,17,0,0,0,100,66,79.8,2025-07-07 11:23:00,2025-07-13 14:23:00
VEH008815,CLM008815,P040,YARD_DAL_01,2025-01-12,2025-02-26,,listed,Nissan,Sentra,2009,17,sedan,flood,moderate,runs_and_drives,salvage,7636,0.38,44,45,0,0,0,100,51,85.7,2025-01-12 13:20:00,2025-01-26 15:20:00
VEH008816,CLM008816,P028,YARD_HOU_01,2025-01-26,,,title_pending,Ford,Explorer,2004,22,SUV,flood,minor,forklift_required,missing_title,7036,0.40,63,,1,0,1,100,66,86.4,2025-01-26 17:28:00,2025-01-30 19:28:00
VEH008817,CLM008817,P013,YARD_AUS_01,2025-05-06,2025-05-20,2025-05-21,picked_up,Honda,Accord,2020,6,sedan,hail,moderate,runs_and_drives,pending_title,7551,0.83,20,14,1,1,0,100,33,86.4,2025-05-06 16:49:00,2025-06-15 17:49:00
VEH008818,CLM008818,P029,YARD_AUS_01,2025-04-05,,,listed,Chevrolet,Silverado,2016,10,pickup,hail,moderate,runs_and_drives,salvage,12424,0.81,20,,1,1,0,100,24,86.4,2025-04-05 12:06:00,2025-04-20 17:06:00
VEH008819,CLM008819,P002,YARD_DAL_01,2025-07-29,,,listed,Chevrolet,Equinox,2018,8,SUV,rear_end,severe,runs_and_drives,salvage,3720,0.59,25,,0,0,0,100,32,85.9,2025-07-29 09:27:00,2025-08-22 09:27:00
VEH008820,CLM008820,P039,YARD_OKC_01,2025-01-20,2025-02-14,,sold_pending_pickup,Toyota,RAV4,2016,10,SUV,hail,severe,runs_and_drives,clean,500,0.77,16,25,1,1,0,89,36,71.1,2025-01-20 13:01:00,2025-02-13 16:01:00
VEH008821,CLM008821,P037,YARD_DAL_01,2025-02-10,2025-02-26,,sold_pending_pickup,Ram,ProMaster,2026,0,van,front_end,total_loss,runs_and_drives,salvage,5797,0.82,26,16,1,0,1,79,42,68.3,2025-02-10 09:53:00,2025-02-28 11:53:00
VEH008822,CLM008822,P014,YARD_OKC_01,2025-07-17,,,title_pending,Nissan,Sentra,2013,13,sedan,side,severe,non_running,salvage,500,0.47,53,,1,0,1,100,61,67.6,2025-07-17 14:29:00,2025-07-28 13:29:00
VEH008823,CLM008823,P029,YARD_OKC_01,2025-05-04,2025-05-18,2025-05-19,picked_up,Toyota,Camry,2022,4,sedan,mechanical,moderate,runs_and_drives,salvage,11135,0.77,25,14,1,0,1,100,22,86.8,2025-05-04 15:49:00,2025-06-17 16:49:00
VEH008824,CLM008824,P032,YARD_OKC_01,2025-01-30,2025-03-21,2025-03-29,picked_up,Ford,Explorer,2008,18,SUV,rear_end,moderate,runs_and_drives,salvage,3147,0.34,59,50,1,1,0,100,35,85.0,2025-01-30 17:26:00,2025-02-16 18:26:00
VEH008825,CLM008825,P030,YARD_DAL_01,2025-04-06,2025-05-17,2025-05-20,picked_up,Toyota,RAV4,2012,14,SUV,rear_end,total_loss,runs_and_drives,salvage,9660,0.69,30,41,1,0,1,100,45,87.6,2025-04-06 16:58:00,2025-05-21 15:58:00
VEH008826,CLM008826,P015,YARD_OKC_01,2025-05-04,,,listed,Chevrolet,Silverado,2006,20,pickup,front_end,minor,non_running,clean,995,0.49,43,,1,0,1,100,50,77.1,2025-05-04 11:52:00,2025-06-13 10:52:00
VEH008827,CLM008827,P028,YARD_HOU_01,2025-07-20,2025-09-28,2025-09-29,picked_up,Ford,Explorer,2004,22,SUV,front_end,severe,runs_and_drives,salvage,15720,0.52,62,70,1,1,0,100,40,91.1,2025-07-20 13:08:00,2025-09-01 17:08:00
VEH008828,CLM008828,P005,YARD_OKC_01,2025-05-31,2025-07-27,,sold_pending_pickup,Chevrolet,Silverado,2006,20,pickup,hail,total_loss,runs_and_drives,clean,9911,0.55,56,57,1,0,1,100,46,91.8,2025-05-31 17:24:00,2025-06-30 19:24:00
VEH008829,CLM008829,P014,YARD_DAL_01,2025-02-19,2025-03-11,,sold_pending_pickup,BMW,X5,2006,20,SUV,flood,moderate,runs_and_drives,clean,500,0.46,29,20,1,0,1,100,37,71.9,2025-02-19 16:33:00,2025-03-06 19:33:00
VEH008830,CLM008830,P014,YARD_AUS_01,2025-02-09,2025-04-18,2025-04-21,picked_up,Ram,2500,2008,18,pickup,front_end,total_loss,runs_and_drives,salvage,500,0.43,49,68,1,1,0,100,55,68.7,2025-02-09 17:51:00,2025-02-27 21:51:00
VEH008831,CLM008831,P035,YARD_AUS_01,2025-01-29,,,awaiting_sale,Honda,CR-V,2019,7,SUV,front_end,moderate,heavy_equipment_required,pending_title,3927,0.42,49,,1,0,1,97,99,71.0,2025-01-29 10:12:00,2025-02-28 12:12:00
VEH008832,CLM008832,P027,YARD_DAL_01,2025-02-09,,,listed,Nissan,Rogue,2007,19,SUV,front_end,total_loss,forklift_required,clean,500,0.22,71,,1,0,1,88,97,65.6,2025-02-09 17:24:00,2025-02-12 00:24:00
VEH008833,CLM008833,P028,YARD_OKC_01,2025-01-07,,,listed,Kia,Sorento,2008,18,SUV,theft_recovery,moderate,runs_and_drives,clean,5029,0.57,47,,1,1,0,100,26,93.6,2025-01-07 12:27:00,2025-02-16 17:27:00
VEH008834,CLM008834,P015,YARD_DAL_01,2025-02-01,,,awaiting_sale,BMW,3 Series,2012,14,sedan,front_end,severe,runs_and_drives,pending_title,500,0.53,43,,1,0,1,100,27,81.2,2025-02-01 13:10:00,2025-03-17 18:10:00
VEH008835,CLM008835,P013,YARD_HOU_01,2025-06-02,,,awaiting_sale,Toyota,Corolla,2021,5,sedan,front_end,severe,runs_and_drives,rebuilt,3981,0.79,26,,1,1,0,100,43,84.6,2025-06-02 09:38:00,2025-07-06 14:38:00
VEH008836,CLM008836,P026,YARD_DAL_01,2025-03-28,,,listed,Honda,Pilot,2006,20,SUV,rear_end,total_loss,non_running,clean,500,0.44,46,,1,0,1,74,82,58.0,2025-03-28 14:41:00,2025-04-19 13:41:00
VEH008837,CLM008837,P037,YARD_OKC_01,2025-01-14,2025-02-21,2025-02-28,picked_up,Chevrolet,Tahoe,2018,8,SUV,rear_end,moderate,runs_and_drives,salvage,1928,0.62,35,38,1,0,1,69,37,63.4,2025-01-14 15:06:00,2025-02-03 14:06:00
VEH008838,CLM008838,P028,YARD_DAL_01,2025-04-24,2025-05-12,,sold_pending_pickup,Kia,Optima,2022,4,sedan,side,minor,runs_and_drives,salvage,9307,0.84,6,18,1,1,0,100,22,94.3,2025-04-24 09:24:00,2025-05-15 09:24:00
VEH008839,CLM008839,P013,YARD_AUS_01,2025-07-02,,,listed,BMW,3 Series,2011,15,sedan,hail,total_loss,non_running,rebuilt,5590,0.38,61,,1,1,0,100,87,76.7,2025-07-02 17:56:00,2025-07-07 19:56:00
VEH008840,CLM008840,P038,YARD_OKC_01,2025-01-29,2025-04-03,2025-04-06,picked_up,Kia,Telluride,2007,19,SUV,front_end,severe,runs_and_drives,rebuilt,500,0.42,49,64,1,1,0,100,45,79.5,2025-01-29 14:40:00,2025-02-19 14:40:00
VEH008841,CLM008841,P014,YARD_AUS_01,2025-07-05,2025-09-04,2025-09-11,picked_up,Toyota,Tacoma,2004,22,pickup,flood,minor,non_running,clean,500,0.39,61,61,1,1,0,100,60,67.8,2025-07-05 17:01:00,2025-07-31 23:01:00
VEH008842,CLM008842,P015,YARD_HOU_01,2025-06-04,2025-07-10,,sold_pending_pickup,Ford,Explorer,2012,14,SUV,burn,minor,runs_and_drives,salvage,7073,0.62,21,36,1,0,1,100,27,81.2,2025-06-04 10:54:00,2025-07-19 09:54:00
VEH008843,CLM008843,P035,YARD_DAL_01,2025-02-14,2025-03-20,2025-03-28,picked_up,Kia,Sorento,2012,14,SUV,flood,minor,runs_and_drives,salvage,7759,0.82,32,34,1,1,0,94,22,83.1,2025-02-14 10:57:00,2025-03-01 10:57:00
VEH008844,CLM008844,P019,YARD_OKC_01,2025-02-22,2025-03-30,2025-04-06,picked_up,Chevrolet,Malibu,2014,12,sedan,front_end,minor,forklift_required,salvage,1123,0.47,44,36,1,0,1,74,64,59.0,2025-02-22 15:20:00,2025-03-18 20:20:00
VEH008845,CLM008845,P031,YARD_DAL_01,2025-03-31,2025-05-01,2025-05-02,picked_up,Honda,Accord,2025,1,sedan,rear_end,severe,non_running,rebuilt,16879,0.96,40,31,1,1,0,95,62,87.8,2025-03-31 17:01:00,2025-04-07 18:01:00
VEH008846,CLM008846,P015,YARD_DAL_01,2025-03-24,2025-05-13,,sold_pending_pickup,Nissan,Frontier,2018,8,pickup,front_end,severe,non_running,pending_title,3647,0.49,36,50,1,0,1,100,73,72.9,2025-03-24 15:03:00,2025-04-01 20:03:00
VEH008847,CLM008847,P035,YARD_HOU_01,2025-05-25,2025-07-17,2025-07-24,picked_up,Ford,Escape,2013,13,SUV,hail,severe,forklift_required,salvage,6055,0.40,53,53,1,0,1,96,81,73.7,2025-05-25 13:57:00,2025-06-12 14:57:00
VEH008848,CLM008848,P015,YARD_HOU_01,2025-03-22,,,awaiting_sale,Nissan,Frontier,2021,5,pickup,rear_end,moderate,runs_and_drives,salvage,5524,0.98,37,,0,0,0,100,17,83.0,2025-03-22 17:35:00,2025-05-05 23:35:00
VEH008849,CLM008849,P028,YARD_AUS_01,2025-05-21,2025-07-08,,sold_pending_pickup,Honda,Pilot,2019,7,SUV,hail,severe,forklift_required,salvage,8806,0.63,52,48,1,0,1,100,90,82.1,2025-05-21 17:56:00,2025-06-27 18:56:00
VEH008850,CLM008850,P028,YARD_DAL_01,2025-03-09,,,listed,Honda,Civic,2006,20,sedan,rear_end,minor,forklift_required,salvage,13941,0.56,66,,1,1,0,100,68,86.1,2025-03-09 17:45:00,2025-03-26 00:45:00
VEH008851,CLM008851,P003,YARD_AUS_01,2025-05-21,2025-06-22,,sold_pending_pickup,BMW,X3,2007,19,SUV,mechanical,moderate,runs_and_drives,clean,5393,0.54,43,32,1,1,0,100,17,88.1,2025-05-21 13:47:00,2025-05-28 15:47:00
VEH008852,CLM008852,P035,YARD_HOU_01,2025-07-15,2025-07-30,2025-08-03,picked_up,Ford,Explorer,2022,4,SUV,front_end,minor,runs_and_drives,rebuilt,10628,0.94,20,15,1,0,1,93,1,86.3,2025-07-15 14:37:00,2025-07-19 15:37:00
VEH008853,CLM008853,P011,YARD_AUS_01,2025-01-17,2025-01-18,,sold_pending_pickup,Chevrolet,Equinox,2019,7,SUV,front_end,moderate,runs_and_drives,salvage,3585,0.71,21,1,1,0,1,90,29,82.4,2025-01-17 09:01:00,2025-02-03 08:01:00
VEH008854,CLM008854,P024,YARD_DAL_01,2025-01-18,2025-02-12,2025-02-15,picked_up,Ram,1500,2016,10,pickup,mechanical,moderate,runs_and_drives,salvage,6627,0.77,22,25,1,0,1,100,17,88.6,2025-01-18 10:26:00,2025-01-25 16:26:00
VEH008855,CLM008855,P013,YARD_HOU_01,2025-04-25,,,awaiting_sale,Chevrolet,Malibu,2017,9,sedan,mechanical,moderate,forklift_required,clean,14402,0.57,47,,1,1,0,100,87,76.7,2025-04-25 13:43:00,2025-05-06 17:43:00
VEH008856,CLM008856,P038,YARD_OKC_01,2025-03-02,2025-03-29,,awaiting_sale,BMW,3 Series,2018,8,sedan,rear_end,minor,runs_and_drives,rebuilt,6207,0.79,23,27,0,0,0,86,0,79.5,2025-03-02 11:35:00,2025-03-29 18:35:00
VEH008857,CLM008857,P024,YARD_OKC_01,2025-04-05,,,listed,Toyota,RAV4,2004,22,SUV,rear_end,moderate,forklift_required,salvage,2315,0.26,67,,1,0,1,100,78,77.6,2025-04-05 09:21:00,2025-05-10 14:21:00
VEH008858,CLM008858,P009,YARD_DAL_01,2025-05-23,2025-07-03,2025-07-05,picked_up,Ford,F-150,2018,8,pickup,theft_recovery,total_loss,runs_and_drives,salvage,9404,0.69,36,41,1,0,1,84,32,78.5,2025-05-23 12:44:00,2025-06-08 14:44:00
VEH008859,CLM008859,P013,YARD_AUS_01,2025-03-17,2025-04-21,2025-04-27,picked_up,Honda,Accord,2005,21,sedan,rear_end,minor,forklift_required,salvage,500,0.27,41,35,1,0,1,100,68,80.1,2025-03-17 11:32:00,2025-04-15 17:32:00
VEH008860,CLM008860,P021,YARD_AUS_01,2025-06-19,2025-08-19,2025-08-20,picked_up,Chevrolet,Silverado,2010,16,pickup,front_end,moderate,runs_and_drives,salvage,3651,0.68,59,61,1,1,0,95,30,82.9,2025-06-19 10:04:00,2025-07-16 14:04:00
VEH008861,CLM008861,P039,YARD_DAL_01,2025-02-16,,,awaiting_sale,Honda,CR-V,2005,21,SUV,flood,moderate,non_running,salvage,500,0.55,52,,1,0,1,95,53,71.5,2025-02-16 14:30:00,2025-04-02 19:30:00
VEH008862,CLM008862,P007,YARD_OKC_01,2025-02-22,,,listed,Kia,Optima,2006,20,sedan,side,total_loss,non_running,salvage,500,0.29,65,,1,1,0,100,69,71.0,2025-02-22 13:21:00,2025-03-25 13:21:00
VEH008863,CLM008863,P028,YARD_AUS_01,2025-05-10,2025-06-18,,listed,Ram,ProMaster,2024,2,van,front_end,total_loss,runs_and_drives,clean,1756,0.78,34,39,0,0,0,100,49,89.5,2025-05-10 16:35:00,2025-05-25 17:35:00
VEH008864,CLM008864,P015,YARD_OKC_01,2025-05-29,2025-05-30,,sold_pending_pickup,Kia,Optima,2025,1,sedan,theft_recovery,minor,non_running,clean,4094,0.83,12,1,1,0,1,100,54,76.3,2025-05-29 11:48:00,2025-06-06 17:48:00
VEH008865,CLM008865,P017,YARD_AUS_01,2025-05-16,2025-06-20,,sold_pending_pickup,Kia,Optima,2023,3,sedan,front_end,severe,runs_and_drives,salvage,8655,0.68,34,35,1,1,0,88,46,73.8,2025-05-16 10:18:00,2025-06-17 14:18:00
VEH008866,CLM008866,P035,YARD_OKC_01,2025-02-09,2025-03-24,,sold_pending_pickup,BMW,5 Series,2023,3,sedan,front_end,severe,non_running,salvage,6533,0.58,40,43,1,1,0,84,72,68.3,2025-02-09 14:48:00,2025-03-10 14:48:00
VEH008867,CLM008867,P023,YARD_HOU_01,2025-07-09,2025-08-25,,sold_pending_pickup,Chevrolet,Tahoe,2014,12,SUV,front_end,minor,non_running,salvage,5143,0.71,51,47,1,0,1,100,50,81.6,2025-07-09 12:41:00,2025-07-17 16:41:00
VEH008868,CLM008868,P002,YARD_DAL_01,2025-05-28,,,listed,Kia,Sportage,2018,8,SUV,side,moderate,non_running,salvage,10134,0.79,32,,1,0,1,100,25,87.2,2025-05-28 09:26:00,2025-07-01 08:26:00
VEH008869,CLM008869,P010,YARD_AUS_01,2025-05-29,,,awaiting_sale,Kia,Telluride,2007,19,SUV,front_end,moderate,runs_and_drives,rebuilt,4100,0.58,61,,1,0,1,100,17,100,2025-05-29 12:47:00,2025-06-03 19:47:00
VEH008870,CLM008870,P037,YARD_HOU_01,2025-03-31,,,awaiting_sale,Honda,Pilot,2013,13,SUV,mechanical,minor,forklift_required,clean,4032,0.34,40,,1,1,0,83,74,64.9,2025-03-31 16:30:00,2025-04-26 23:30:00
VEH008871,CLM008871,P007,YARD_HOU_01,2025-06-19,2025-08-19,2025-08-21,picked_up,Nissan,Sentra,2015,11,sedan,hail,severe,forklift_required,clean,500,0.47,58,61,1,1,0,100,97,66.0,2025-06-19 13:51:00,2025-08-03 18:51:00
VEH008872,CLM008872,P007,YARD_HOU_01,2025-01-22,2025-03-02,,awaiting_sale,Chevrolet,Equinox,2019,7,SUV,side,moderate,runs_and_drives,pending_title,3727,0.69,33,39,0,0,0,100,25,79.0,2025-01-22 10:20:00,2025-01-27 12:20:00
VEH008873,CLM008873,P020,YARD_DAL_01,2025-05-25,2025-07-13,,awaiting_sale,Nissan,Altima,2014,12,sedan,rear_end,moderate,forklift_required,salvage,5079,0.53,43,49,0,0,0,100,89,90.0,2025-05-25 11:49:00,2025-06-10 14:49:00
VEH008874,CLM008874,P015,YARD_OKC_01,2025-06-24,,,awaiting_sale,Ford,Explorer,2013,13,SUV,side,severe,runs_and_drives,rebuilt,3030,0.65,33,,1,0,1,100,45,78.0,2025-06-24 14:55:00,2025-08-08 13:55:00
VEH008875,CLM008875,P013,YARD_AUS_01,2025-03-23,2025-04-28,,awaiting_sale,BMW,3 Series,2013,13,sedan,side,total_loss,forklift_required,salvage,5477,0.57,49,36,0,0,0,100,91,76.0,2025-03-23 10:33:00,2025-04-19 14:33:00
VEH008876,CLM008876,P026,YARD_AUS_01,2025-05-04,2025-06-19,,sold_pending_pickup,Kia,Sorento,2020,6,SUV,front_end,severe,forklift_required,clean,2893,0.63,45,46,1,0,1,60,87,49.0,2025-05-04 09:54:00,2025-05-18 08:54:00
VEH008877,CLM008877,P014,YARD_DAL_01,2025-04-09,2025-04-26,2025-05-03,picked_up,Ford,Escape,2025,1,SUV,hail,total_loss,runs_and_drives,clean,500,0.68,12,17,1,1,0,100,34,72.5,2025-04-09 12:58:00,2025-04-25 11:58:00
VEH008878,CLM008878,P027,YARD_DAL_01,2025-06-21,2025-07-09,,sold_pending_pickup,Honda,CR-V,2021,5,SUV,front_end,moderate,runs_and_drives,salvage,11827,0.79,17,18,1,1,0,99,31,83.9,2025-06-21 12:00:00,2025-06-22 13:00:00
VEH008879,CLM008879,P007,YARD_OKC_01,2025-02-14,2025-02-21,2025-02-25,picked_up,Ram,3500,2024,2,heavy_vehicle,side,minor,non_running,pending_title,7675,0.85,20,7,1,1,0,100,35,77.2,2025-02-14 12:12:00,2025-03-30 18:12:00
VEH008880,CLM008880,P003,YARD_AUS_01,2025-04-06,2025-04-20,2025-04-26,picked_up,BMW,X5,2024,2,SUV,rear_end,total_loss,runs_and_drives,salvage,10345,0.72,13,14,1,0,1,88,50,75.2,2025-04-06 10:19:00,2025-04-20 15:19:00
VEH008881,CLM008881,P003,YARD_HOU_01,2025-05-07,,,title_pending,Ram,2500,2016,10,pickup,rear_end,minor,non_running,pending_title,7602,0.59,38,,1,0,1,100,46,82.9,2025-05-07 13:24:00,2025-05-15 19:24:00
VEH008882,CLM008882,P015,YARD_OKC_01,2025-04-29,,,awaiting_sale,Honda,Accord,2009,17,sedan,theft_recovery,moderate,non_running,salvage,650,0.31,46,,1,0,1,100,76,72.4,2025-04-29 16:12:00,2025-05-31 21:12:00
VEH008883,CLM008883,P025,YARD_AUS_01,2025-01-31,2025-04-07,,sold_pending_pickup,Ram,2500,2007,19,pickup,side,severe,runs_and_drives,salvage,500,0.69,58,66,1,1,0,80,35,65.5,2025-01-31 11:45:00,2025-03-15 14:45:00
VEH008884,CLM008884,P005,YARD_OKC_01,2025-06-30,2025-08-29,2025-09-06,picked_up,Ram,3500,2006,20,heavy_vehicle,hail,moderate,forklift_required,pending_title,20987,0.54,64,60,1,0,1,100,95,83.0,2025-06-30 15:42:00,2025-07-20 18:42:00
