storage_event_id,vehicle_id,partner_id,yard_id,arrival_date,release_date,days_in_yard,free_storage_days,billable_storage_days,daily_storage_rate,total_storage_fee,yard_cost_per_day,total_yard_cost,storage_margin,capacity_utilization_at_arrival,long_hold_flag,storage_billing_status
STG008840,VEH008840,P038,YARD_OKC_01,2025-01-29,2025-04-06,67,5,62,22,1364,7,469,895,0.90,1,collected
STG008841,VEH008841,P014,YARD_AUS_01,2025-07-05,2025-09-11,68,0,68,16,1088,14,952,136,0.71,1,collected
STG008842,VEH008842,P015,YARD_HOU_01,2025-06-04,,36,3,33,25,825,5,180,645,0.99,1,collected
STG008843,VEH008843,P035,YARD_DAL_01,2025-02-14,2025-03-28,42,3,39,25,975,5,210,765,1.15,1,collected
STG008844,VEH008844,P019,YARD_OKC_01,2025-02-22,2025-04-06,43,7,36,21,756,15,645,111,0.97,1,collected
STG008845,VEH008845,P031,YARD_DAL_01,2025-03-31,2025-05-02,32,14,18,35,630,11,352,278,0.91,0,collected
STG008846,VEH008846,P015,YARD_DAL_01,2025-03-24,,51,3,48,25,1200,15,765,435,0.88,1,collected
STG008847,VEH008847,P035,YARD_HOU_01,2025-05-25,2025-07-24,60,3,57,25,1425,16,960,465,0.94,1,collected
STG008848,VEH008848,P015,YARD_HOU_01,2025-03-22,,63,3,60,25,1500,6,378,1122,0.93,1,billable
STG008849,VEH008849,P028,YARD_AUS_01,2025-05-21,,81,0,81,33,2673,15,1215,1458,0.55,1,billable
STG008850,VEH008850,P028,YARD_DAL_01,2025-03-09,,64,0,64,33,2112,13,832,1280,0.85,1,billable
STG008851,VEH008851,P003,YARD_AUS_01,2025-05-21,,63,7,56,26,1456,8,504,952,0.80,1,billable
STG008852,VEH008852,P035,YARD_HOU_01,2025-07-15,2025-08-03,19,3,16,25,400,7,133,267,1.15,0,collected
STG008853,VEH008853,P011,YARD_AUS_01,2025-01-17,,27,7,20,27,540,8,216,324,0.59,0,billable
STG008854,VEH008854,P024,YARD_DAL_01,2025-01-18,2025-02-15,28,0,28,29,812,8,224,588,1.03,0,collected
STG008855,VEH008855,P013,YARD_HOU_01,2025-04-25,,54,0,54,28,1512,15,810,702,0.82,1,billable
STG008856,VEH008856,P038,YARD_OKC_01,2025-03-02,,19,5,14,22,308,7,133,175,0.98,0,not_billable
STG008857,VEH008857,P024,YARD_OKC_01,2025-04-05,,45,0,45,29,1305,20,900,405,0.87,1,waived
STG008858,VEH008858,P009,YARD_DAL_01,2025-05-23,2025-07-05,43,7,36,27,972,10,430,542,0.86,1,collected
STG008859,VEH008859,P013,YARD_AUS_01,2025-03-17,2025-04-27,41,0,41,28,1148,17,697,451,1.06,1,collected
STG008860,VEH008860,P021,YARD_AUS_01,2025-06-19,2025-08-20,62,7,55,25,1375,8,496,879,0.79,1,collected
STG008861,VEH008861,P039,YARD_DAL_01,2025-02-16,,65,0,65,19,1235,12,780,455,0.97,1,billable
STG008862,VEH008862,P007,YARD_OKC_01,2025-02-22,,75,3,72,21,1512,13,975,537,0.71,1,billable
STG008863,VEH008863,P028,YARD_AUS_01,2025-05-10,,19,0,19,33,627,9,171,456,0.86,0,billable
STG008864,VEH008864,P015,YARD_OKC_01,2025-05-29,,5,3,2,25,50,11,55,-5,0.90,0,collected
STG008865,VEH008865,P017,YARD_AUS_01,2025-05-16,,27,7,20,23,460,10,270,190,0.76,0,billable
STG008866,VEH008866,P035,YARD_OKC_01,2025-02-09,,37,3,34,25,850,14,518,332,0.50,1,collected
STG008867,VEH008867,P023,YARD_HOU_01,2025-07-09,,89,7,82,26,2132,12,1068,1064,0.95,1,billable
STG008868,VEH008868,P002,YARD_DAL_01,2025-05-28,,32,3,29,26,754,7,224,530,0.82,0,billable
STG008869,VEH008869,P010,YARD_AUS_01,2025-05-29,,67,14,53,40,2120,5,335,1785,0.88,1,not_billable
STG008870,VEH008870,P037,YARD_HOU_01,2025-03-31,,75,3,72,22,1584,14,1050,534,0.91,1,billable
STG008871,VEH008871,P007,YARD_HOU_01,2025-06-19,2025-08-21,63,3,60,21,1260,19,1197,63,0.83,1,collected
STG008872,VEH008872,P007,YARD_HOU_01,2025-01-22,,53,3,50,21,1050,6,318,732,0.79,1,disputed
STG008873,VEH008873,P020,YARD_DAL_01,2025-05-25,,6,0,6,39,234,18,108,126,0.80,0,billable
STG008874,VEH008874,P015,YARD_OKC_01,2025-06-24,,41,3,38,25,950,11,451,499,0.94,1,billable
STG008875,VEH008875,P013,YARD_AUS_01,2025-03-23,,42,0,42,28,1176,15,630,546,0.69,1,billable
STG008876,VEH008876,P026,YARD_AUS_01,2025-05-04,,60,0,60,21,1260,16,960,300,1.12,1,billable
STG008877,VEH008877,P014,YARD_DAL_01,2025-04-09,2025-05-03,24,0,24,16,384,12,288,96,0.95,0,collected
STG008878,VEH008878,P027,YARD_DAL_01,2025-06-21,,38,3,35,24,840,7,266,574,0.90,1,billable
STG008879,VEH008879,P007,YARD_OKC_01,2025-02-14,2025-02-25,11,3,8,21,168,14,154,14,0.76,0,collected
STG008880,VEH008880,P003,YARD_AUS_01,2025-04-06,2025-04-26,20,7,13,26,338,11,220,118,0.83,0,collected
STG008881,VEH008881,P003,YARD_HOU_01,2025-05-07,,12,7,5,26,130,8,96,34,0.59,0,billable
STG008882,VEH008882,P015,YARD_OKC_01,2025-04-29,,1,3,0,25,0,14,14,-14,0.82,0,waived
STG008883,VEH008883,P025,YARD_AUS_01,2025-01-31,,92,0,92,18,1656,12,1104,552,0.83,1,collected
STG008884,VEH008884,P005,YARD_OKC_01,2025-06-30,2025-09-06,68,3,65,35,2275,18,1224,1051,1.13,1,collected
STG008885,VEH008885,P028,YARD_HOU_01,2025-07-01,,28,0,28,33,924,18,504,420,0.97,0,disputed
STG008886,VEH008886,P023,YARD_AUS_01,2025-02-10,2025-04-03,52,7,45,26,1170,14,728,442,0.83,1,collected
STG008887,VEH008887,P014,YARD_AUS_01,2025-06-13,2025-08-20,68,0,68,16,1088,13,884,204,0.52,1,collected
STG008888,VEH008888,P026,YARD_HOU_01,2025-06-18,,27,0,27,21,567,13,351,216,1.05,0,billable
STG008889,VEH008889,P040,YARD_AUS_01,2025-01-19,,17,7,10,30,300,8,136,164,1.00,0,disputed
STG008890,VEH008890,P028,YARD_HOU_01,2025-04-20,,46,0,46,33,1518,13,598,920,0.90,1,billable
STG008891,VEH008891,P013,YARD_HOU_01,2025-03-11,,88,0,88,28,2464,13,1144,1320,0.88,1,billable
STG008892,VEH008892,P003,YARD_OKC_01,2025-05-31,,47,7,40,26,1040,7,329,711,0.64,1,billable
STG008893,VEH008893,P028,YARD_OKC_01,2025-05-02,,45,0,45,33,1485,17,765,720,0.81,1,disputed
STG008894,VEH008894,P021,YARD_OKC_01,2025-03-03,,53,7,46,25,1150,12,636,514,0.79,1,billable
STG008895,VEH008895,P013,YARD_DAL_01,2025-04-11,,11,0,11,28,308,8,88,220,0.85,0,billable
STG008896,VEH008896,P007,YARD_AUS_01,2025-04-19,,81,3,78,21,1638,16,1296,342,0.92,1,billable
STG008897,VEH008897,P003,YARD_HOU_01,2025-07-11,,1,7,0,26,0,17,17,-17,1.01,0,disputed
STG008898,VEH008898,P037,YARD_DAL_01,2025-05-30,2025-07-16,47,3,44,22,968,16,752,216,0.92,1,collected
STG008899,VEH008899,P026,YARD_HOU_01,2025-06-09,2025-08-07,59,0,59,21,1239,8,472,767,0.77,1,collected
STG008900,VEH008900,P040,YARD_OKC_01,2025-04-26,,2,7,0,30,0,8,16,-16,0.82,0,billable
STG008901,VEH008901,P036,YARD_AUS_01,2025-05-25,2025-06-28,34,5,29,26,754,6,204,550,1.15,0,collected
STG008902,VEH008902,P034,YARD_AUS_01,2025-04-26,,68,5,63,19,1197,15,1020,177,0.98,1,billable
STG008903,VEH008903,P030,YARD_OKC_01,2025-05-06,,7,0,7,30,210,8,56,154,0.60,0,not_billable
STG008904,VEH008904,P035,YARD_AUS_01,2025-04-11,2025-05-03,22,3,19,25,475,4,88,387,1.11,0,collected
STG008905,VEH008905,P039,YARD_HOU_01,2025-07-25,,60,0,60,19,1140,15,900,240,0.84,1,billable
STG008906,VEH008906,P003,YARD_HOU_01,2025-04-22,,37,7,30,26,780,12,444,336,0.52,1,billable
STG008907,VEH008907,P002,YARD_HOU_01,2025-03-26,,54,3,51,26,1326,10,540,786,0.65,1,collected
STG008908,VEH008908,P013,YARD_AUS_01,2025-06-07,2025-07-25,48,0,48,28,1344,10,480,864,1.04,1,collected
STG008909,VEH008909,P038,YARD_DAL_01,2025-05-17,,47,5,42,22,924,12,564,360,1.01,1,not_billable
STG008910,VEH008910,P013,YARD_AUS_01,2025-01-29,,25,0,25,28,700,11,275,425,1.10,0,not_billable
STG008911,VEH008911,P014,YARD_HOU_01,2025-02-03,,63,0,63,16,1008,15,945,63,0.93,1,waived
STG008912,VEH008912,P014,YARD_AUS_01,2025-01-16,,19,0,19,16,304,7,133,171,0.88,0,disputed
STG008913,VEH008913,P003,YARD_OKC_01,2025-01-20,2025-03-01,40,7,33,26,858,7,280,578,0.82,1,collected
STG008914,VEH008914,P029,YARD_AUS_01,2025-05-25,,66,3,63,27,1701,11,726,975,1.07,1,billable
STG008915,VEH008915,P002,YARD_OKC_01,2025-06-26,2025-07-30,34,3,31,26,806,13,442,364,0.60,0,collected
STG008916,VEH008916,P040,YARD_DAL_01,2025-06-02,,79,7,72,30,2160,15,1185,975,0.62,1,billable
STG008917,VEH008917,P007,YARD_OKC_01,2025-06-06,,58,3,55,21,1155,8,464,691,0.79,1,waived
STG008918,VEH008918,P014,YARD_OKC_01,2025-05-16,,67,0,67,16,1072,7,469,603,0.85,1,billable
STG008919,VEH008919,P029,YARD_AUS_01,2025-02-26,,66,3,63,27,1701,15,990,711,0.89,1,billable
STG008920,VEH008920,P035,YARD_AUS_01,2025-04-30,,31,3,28,25,700,11,341,359,0.89,0,not_billable
STG008921,VEH008921,P023,YARD_OKC_01,2025-01-09,2025-02-19,41,7,34,26,884,6,246,638,0.66,1,collected
STG008922,VEH008922,P013,YARD_OKC_01,2025-01-19,,36,0,36,28,1008,8,288,720,0.91,1,collected
STG008923,VEH008923,P015,YARD_HOU_01,2025-07-24,,13,3,10,25,250,13,169,81,1.15,0,not_billable
STG008924,VEH008924,P015,YARD_DAL_01,2025-01-03,,32,3,29,25,725,4,128,597,0.61,0,billable
STG008925,VEH008925,P014,YARD_DAL_01,2025-04-29,,35,0,35,16,560,18,630,-70,0.88,0,billable
STG008926,VEH008926,P008,YARD_HOU_01,2025-03-12,2025-05-18,67,0,67,21,1407,15,1005,402,0.97,1,collected
STG008927,VEH008927,P007,YARD_AUS_01,2025-04-11,,27,3,24,21,504,11,297,207,0.81,0,billable
STG008928,VEH008928,P039,YARD_DAL_01,2025-07-03,2025-08-07,35,0,35,19,665,14,490,175,0.65,0,collected
STG008929,VEH008929,P037,YARD_AUS_01,2025-06-14,2025-07-02,18,3,15,22,330,12,216,114,0.48,0,collected
STG008930,VEH008930,P028,YARD_HOU_01,2025-02-27,2025-04-20,52,0,52,33,1716,7,364,1352,0.83,1,collected
STG008931,VEH008931,P028,YARD_OKC_01,2025-03-14,,65,0,65,33,2145,12,780,1365,0.90,1,disputed
STG008932,VEH008932,P007,YARD_OKC_01,2025-04-30,,54,3,51,21,1071,3,162,909,1.07,1,waived
STG008933,VEH008933,P015,YARD_HOU_01,2025-04-21,,72,3,69,25,1725,13,936,789,1.00,1,collected
STG008934,VEH008934,P028,YARD_OKC_01,2025-03-11,2025-04-12,32,0,32,33,1056,8,256,800,0.73,0,collected
STG008935,VEH008935,P040,YARD_OKC_01,2025-06-26,,77,7,70,30,2100,18,1386,714,0.74,1,disputed
STG008936,VEH008936,P020,YARD_HOU_01,2025-01-24,2025-03-24,59,0,59,39,2301,19,1121,1180,0.86,1,collected
STG008937,VEH008937,P013,YARD_DAL_01,2025-06-19,,63,0,63,28,1764,15,945,819,0.81,1,billable
STG008938,VEH008938,P003,YARD_HOU_01,2025-02-03,,11,7,4,26,104,8,88,16,0.50,0,billable
STG008939,VEH008939,P015,YARD_DAL_01,2025-05-01,,57,3,54,25,1350,11,627,723,0.74,1,billable
STG008940,VEH008940,P010,YARD_HOU_01,2025-06-12,,36,14,22,40,880,20,720,160,0.72,1,not_billable
STG008941,VEH008941,P026,YARD_DAL_01,2025-01-18,,69,0,69,21,1449,14,966,483,0.96,1,billable
STG008942,VEH008942,P014,YARD_OKC_01,2025-03-19,,52,0,52,16,832,11,572,260,0.91,1,billable
STG008943,VEH008943,P011,YARD_OKC_01,2025-07-28,,65,7,58,27,1566,8,520,1046,0.82,1,billable
STG008944,VEH008944,P022,YARD_HOU_01,2025-04-04,2025-06-11,68,14,54,29,1566,13,884,682,0.88,1,collected
STG008945,VEH008945,P025,YARD_DAL_01,2025-01-30,2025-04-04,64,0,64,18,1152,13,832,320,0.74,1,collected
STG008946,VEH008946,P015,YARD_AUS_01,2025-03-23,,18,3,15,25,375,16,288,87,1.04,0,billable
STG008947,VEH008947,P022,YARD_OKC_01,2025-06-30,2025-07-23,23,14,9,29,261,9,207,54,0.80,0,collected
STG008948,VEH008948,P014,YARD_OKC_01,2025-07-07,,62,0,62,16,992,13,806,186,0.99,1,collected
STG008949,VEH008949,P002,YARD_HOU_01,2025-06-25,,63,3,60,26,1560,12,756,804,0.61,1,billable
STG008950,VEH008950,P016,YARD_HOU_01,2025-07-16,2025-09-06,52,0,52,23,1196,8,416,780,0.60,1,collected
STG008951,VEH008951,P029,YARD_AUS_01,2025-03-25,2025-05-15,51,3,48,27,1296,12,612,684,0.77,1,collected
STG008952,VEH008952,P037,YARD_DAL_01,2025-05-03,,87,3,84,22,1848,9,783,1065,0.82,1,billable
STG008953,VEH008953,P008,YARD_OKC_01,2025-05-27,,63,0,63,21,1323,13,819,504,1.04,1,not_billable
STG008954,VEH008954,P004,YARD_OKC_01,2025-07-30,,26,0,26,28,728,11,286,442,0.77,0,billable
STG008955,VEH008955,P005,YARD_DAL_01,2025-07-04,,1,3,0,35,0,7,7,-7,0.90,0,billable
STG008956,VEH008956,P015,YARD_DAL_01,2025-05-31,2025-07-24,54,3,51,25,1275,16,864,411,0.97,1,collected
STG008957,VEH008957,P037,YARD_OKC_01,2025-06-16,,57,3,54,22,1188,13,741,447,0.82,1,disputed
STG008958,VEH008958,P028,YARD_HOU_01,2025-05-25,2025-06-28,34,0,34,33,1122,14,476,646,0.72,0,collected
STG008959,VEH008959,P025,YARD_AUS_01,2025-06-08,,58,0,58,18,1044,15,870,174,0.77,1,not_billable
STG008960,VEH008960,P031,YARD_AUS_01,2025-05-06,,26,14,12,35,420,9,234,186,1.04,0,billable
STG008961,VEH008961,P005,YARD_HOU_01,2025-04-18,,65,3,62,35,2170,12,780,1390,1.02,1,billable
STG008962,VEH008962,P015,YARD_OKC_01,2025-07-27,,73,3,70,25,1750,12,876,874,0.79,1,disputed
STG008963,VEH008963,P012,YARD_OKC_01,2025-04-15,,35,3,32,25,800,12,420,380,1.08,0,billable
STG008964,VEH008964,P003,YARD_DAL_01,2025-03-11,,24,7,17,26,442,12,288,154,0.92,0,billable
STG008965,VEH008965,P014,YARD_HOU_01,2025-06-04,2025-07-30,56,0,56,16,896,11,616,280,0.58,1,collected
STG008966,VEH008966,P037,YARD_OKC_01,2025-06-29,,84,3,81,22,1782,18,1512,270,0.78,1,disputed
STG008967,VEH008967,P023,YARD_DAL_01,2025-04-12,,51,7,44,26,1144,13,663,481,0.75,1,collected
STG008968,VEH008968,P003,YARD_OKC_01,2025-05-16,2025-06-16,31,7,24,26,624,6,186,438,0.65,0,collected
STG008969,VEH008969,P012,YARD_HOU_01,2025-07-14,,61,3,58,25,1450,11,671,779,0.85,1,billable
STG008970,VEH008970,P040,YARD_DAL_01,2025-01-12,,65,7,58,30,1740,17,1105,635,1.03,1,not_billable
STG008971,VEH008971,P037,YARD_HOU_01,2025-03-31,2025-04-26,26,3,23,22,506,10,260,246,0.93,0,collected
STG008972,VEH008972,P032,YARD_DAL_01,2025-05-17,2025-07-12,56,7,49,26,1274,8,448,826,0.92,1,collected
STG008973,VEH008973,P015,YARD_AUS_01,2025-05-21,2025-07-06,46,3,43,25,1075,13,598,477,0.55,1,collected
STG008974,VEH008974,P028,YARD_DAL_01,2025-01-23,2025-03-29,65,0,65,33,2145,15,975,1170,0.83,1,collected
STG008975,VEH008975,P024,YARD_AUS_01,2025-06-17,,46,0,46,29,1334,17,782,552,0.71,1,collected
STG008976,VEH008976,P030,YARD_OKC_01,2025-05-03,,65,0,65,30,1950,15,975,975,1.05,1,billable
STG008977,VEH008977,P040,YARD_AUS_01,2025-01-22,,40,7,33,30,990,13,520,470,0.94,1,billable
STG008978,VEH008978,P023,YARD_OKC_01,2025-07-04,,82,7,75,26,1950,11,902,1048,0.54,1,billable
STG008979,VEH008979,P028,YARD_HOU_01,2025-07-10,2025-08-03,24,0,24,33,792,10,240,552,0.83,0,collected
STG008980,VEH008980,P002,YARD_OKC_01,2025-06-24,,37,3,34,26,884,8,296,588,0.72,1,collected
STG008981,VEH008981,P026,YARD_HOU_01,2025-01-14,2025-01-30,16,0,16,21,336,11,176,160,0.91,0,collected
STG008982,VEH008982,P023,YARD_DAL_01,2025-03-01,,53,7,46,26,1196,9,477,719,1.06,1,billable
STG008983,VEH008983,P022,YARD_OKC_01,2025-03-31,,65,14,51,29,1479,20,1300,179,0.63,1,billable
STG008984,VEH008984,P025,YARD_AUS_01,2025-06-30,,46,0,46,18,828,8,368,460,0.77,1,billable
STG008985,VEH008985,P023,YARD_OKC_01,2025-02-18,,21,7,14,26,364,20,420,-56,0.86,0,billable
STG008986,VEH008986,P023,YARD_OKC_01,2025-04-13,,122,7,115,26,2990,17,2074,916,0.92,1,billable
STG008987,VEH008987,P004,YARD_DAL_01,2025-05-01,2025-05-16,15,0,15,28,420,9,135,285,0.81,0,collected
STG008988,VEH008988,P029,YARD_DAL_01,2025-04-06,,56,3,53,27,1431,9,504,927,0.73,1,collected
STG008989,VEH008989,P023,YARD_AUS_01,2025-03-31,2025-04-02,2,7,0,26,0,7,14,-14,0.95,0,collected
STG008990,VEH008990,P005,YARD_OKC_01,2025-07-29,2025-09-16,49,3,46,35,1610,8,392,1218,1.03,1,collected
STG008991,VEH008991,P037,YARD_HOU_01,2025-01-04,,60,3,57,22,1254,6,360,894,0.80,1,waived
STG008992,VEH008992,P031,YARD_HOU_01,2025-05-13,,53,14,39,35,1365,13,689,676,0.63,1,disputed
STG008993,VEH008993,P004,YARD_AUS_01,2025-04-25,2025-06-07,43,0,43,28,1204,8,344,860,1.05,1,collected
STG008994,VEH008994,P004,YARD_AUS_01,2025-01-12,,26,0,26,28,728,14,364,364,0.71,0,not_billable
STG008995,VEH008995,P031,YARD_AUS_01,2025-07-06,2025-08-17,42,14,28,35,980,11,462,518,1.06,1,collected
STG008996,VEH008996,P003,YARD_AUS_01,2025-06-30,,20,7,13,26,338,10,200,138,0.68,0,billable
STG008997,VEH008997,P014,YARD_OKC_01,2025-06-12,2025-08-04,53,0,53,16,848,8,424,424,1.15,1,collected
STG008998,VEH008998,P028,YARD_HOU_01,2025-02-25,,18,0,18,33,594,7,126,468,0.87,0,billable
STG008999,VEH008999,P040,YARD_AUS_01,2025-05-14,2025-07-14,61,7,54,30,1620,9,549,1071,0.81,1,collected
STG009000,VEH009000,P028,YARD_DAL_01,2025-06-10,,59,0,59,33,1947,16,944,1003,0.93,1,billable
STG009001,VEH009001,P037,YARD_HOU_01,2025-02-23,,16,3,13,22,286,10,160,126,0.97,0,billable
STG009002,VEH009002,P005,YARD_AUS_01,2025-05-18,,27,3,24,35,840,10,270,570,0.72,0,billable
STG009003,VEH009003,P033,YARD_HOU_01,2025-06-18,,27,0,27,30,810,9,243,567,0.49,0,not_billable
STG009004,VEH009004,P032,YARD_DAL_01,2025-03-05,2025-05-02,58,7,51,26,1326,15,870,456,0.96,1,collected
STG009005,VEH009005,P028,YARD_HOU_01,2025-05-06,2025-05-18,12,0,12,33,396,10,120,276,1.10,0,collected
STG009006,VEH009006,P003,YARD_HOU_01,2025-07-21,2025-09-02,43,7,36,26,936,11,473,463,0.87,1,collected
STG009007,VEH009007,P003,YARD_HOU_01,2025-02-02,2025-02-18,16,7,9,26,234,9,144,90,0.53,0,collected
STG009008,VEH009008,P004,YARD_AUS_01,2025-06-08,2025-07-20,42,0,42,28,1176,9,378,798,0.90,1,collected
STG009009,VEH009009,P002,YARD_AUS_01,2025-03-10,,55,3,52,26,1352,16,880,472,0.87,1,billable
STG009010,VEH009010,P023,YARD_DAL_01,2025-06-14,,61,7,54,26,1404,17,1037,367,0.97,1,billable
STG009011,VEH009011,P008,YARD_DAL_01,2025-03-08,,34,0,34,21,714,13,442,272,0.77,0,not_billable
STG009012,VEH009012,P035,YARD_HOU_01,2025-04-14,2025-05-14,30,3,27,25,675,14,420,255,0.91,0,collected
STG009013,VEH009013,P028,YARD_AUS_01,2025-03-17,,64,0,64,33,2112,9,576,1536,0.91,1,billable
STG009014,VEH009014,P028,YARD_AUS_01,2025-02-07,,37,0,37,33,1221,8,296,925,0.74,1,billable
STG009015,VEH009015,P035,YARD_DAL_01,2025-07-26,,31,3,28,25,700,12,372,328,0.51,0,disputed
STG009016,VEH009016,P013,YARD_AUS_01,2025-05-12,,47,0,47,28,1316,12,564,752,0.80,1,billable
STG009017,VEH009017,P021,YARD_AUS_01,2025-07-15,,42,7,35,25,875,15,630,245,0.96,1,disputed
STG009018,VEH009018,P013,YARD_AUS_01,2025-02-07,,49,0,49,28,1372,4,196,1176,0.62,1,disputed
STG009019,VEH009019,P014,YARD_DAL_01,2025-07-06,2025-07-30,24,0,24,16,384,16,384,0,0.85,0,collected
STG009020,VEH009020,P037,YARD_HOU_01,2025-06-17,,6,3,3,22,66,8,48,18,0.91,0,billable
STG009021,VEH009021,P036,YARD_OKC_01,2025-04-16,,21,5,16,26,416,11,231,185,0.85,0,billable
STG009022,VEH009022,P013,YARD_DAL_01,2025-02-05,,55,0,55,28,1540,7,385,1155,0.65,1,collected
STG009023,VEH009023,P020,YARD_DAL_01,2025-01-09,,73,0,73,39,2847,11,803,2044,1.15,1,collected
STG009024,VEH009024,P013,YARD_AUS_01,2025-01-19,,46,0,46,28,1288,12,552,736,0.84,1,billable
STG009025,VEH009025,P037,YARD_OKC_01,2025-04-05,2025-05-29,54,3,51,22,1122,12,648,474,0.89,1,collected
STG009026,VEH009026,P039,YARD_AUS_01,2025-04-17,,42,0,42,19,798,11,462,336,0.69,1,disputed
STG009027,VEH009027,P002,YARD_AUS_01,2025-06-29,,47,3,44,26,1144,15,705,439,0.91,1,collected
STG009028,VEH009028,P003,YARD_DAL_01,2025-06-16,,1,7,0,26,0,8,8,-8,0.97,0,billable
STG009029,VEH009029,P029,YARD_OKC_01,2025-01-13,,44,3,41,27,1107,9,396,711,0.55,1,billable
STG009030,VEH009030,P010,YARD_AUS_01,2025-07-10,,52,14,38,40,1520,16,832,688,0.63,1,waived
STG009031,VEH009031,P011,YARD_HOU_01,2025-04-17,,82,7,75,27,2025,16,1312,713,0.86,1,billable
STG009032,VEH009032,P037,YARD_AUS_01,2025-04-26,,63,3,60,22,1320,18,1134,186,0.89,1,disputed
STG009033,VEH009033,P025,YARD_DAL_01,2025-05-04,2025-05-21,17,0,17,18,306,11,187,119,1.00,0,collected
STG009034,VEH009034,P035,YARD_OKC_01,2025-06-08,,14,3,11,25,275,11,154,121,0.83,0,billable
STG009035,VEH009035,P023,YARD_OKC_01,2025-05-07,,17,7,10,26,260,12,204,56,0.87,0,collected
STG009036,VEH009036,P023,YARD_HOU_01,2025-03-14,2025-04-12,29,7,22,26,572,11,319,253,0.65,0,collected
STG009037,VEH009037,P011,YARD_DAL_01,2025-03-28,2025-06-03,67,7,60,27,1620,12,804,816,0.84,1,collected
STG009038,VEH009038,P020,YARD_HOU_01,2025-02-24,,51,0,51,39,1989,14,714,1275,1.04,1,disputed
STG009039,VEH009039,P024,YARD_OKC_01,2025-03-13,,101,0,101,29,2929,14,1414,1515,0.78,1,billable
STG009040,VEH009040,P004,YARD_AUS_01,2025-01-24,,71,0,71,28,1988,18,1278,710,0.89,1,collected
STG009041,VEH009041,P020,YARD_DAL_01,2025-04-04,2025-05-07,33,0,33,39,1287,11,363,924,0.84,0,collected
STG009042,VEH009042,P006,YARD_HOU_01,2025-06-10,,53,5,48,32,1536,16,848,688,0.92,1,billable
STG009043,VEH009043,P004,YARD_HOU_01,2025-04-17,,33,0,33,28,924,7,231,693,0.91,0,disputed
STG009044,VEH009044,P035,YARD_HOU_01,2025-04-10,,37,3,34,25,850,14,518,332,0.70,1,billable
STG009045,VEH009045,P002,YARD_DAL_01,2025-04-05,2025-06-11,67,3,64,26,1664,15,1005,659,0.57,1,collected
STG009046,VEH009046,P009,YARD_DAL_01,2025-06-27,,46,7,39,27,1053,9,414,639,0.78,1,billable
STG009047,VEH009047,P021,YARD_OKC_01,2025-05-10,,43,7,36,25,900,14,602,298,1.00,1,billable
STG009048,VEH009048,P005,YARD_AUS_01,2025-01-24,,33,3,30,35,1050,16,528,522,0.87,0,collected
STG009049,VEH009049,P037,YARD_AUS_01,2025-02-14,,36,3,33,22,726,14,504,222,0.74,1,not_billable
STG009050,VEH009050,P036,YARD_DAL_01,2025-03-19,2025-04-26,38,5,33,26,858,12,456,402,0.88,1,collected
STG009051,VEH009051,P039,YARD_AUS_01,2025-04-08,,46,0,46,19,874,11,506,368,0.88,1,billable
STG009052,VEH009052,P006,YARD_OKC_01,2025-06-01,,17,5,12,32,384,10,170,214,0.89,0,billable
STG009053,VEH009053,P028,YARD_AUS_01,2025-06-17,2025-08-01,45,0,45,33,1485,14,630,855,0.96,1,collected
STG009054,VEH009054,P022,YARD_AUS_01,2025-02-11,,50,14,36,29,1044,19,950,94,0.83,1,waived
STG009055,VEH009055,P013,YARD_HOU_01,2025-07-29,,37,0,37,28,1036,17,629,407,0.82,1,billable
STG009056,VEH009056,P015,YARD_DAL_01,2025-01-01,,89,3,86,25,2150,16,1424,726,0.67,1,disputed
STG009057,VEH009057,P040,YARD_OKC_01,2025-02-19,,45,7,38,30,1140,11,495,645,0.76,1,billable
STG009058,VEH009058,P035,YARD_DAL_01,2025-07-03,,36,3,33,25,825,17,612,213,0.78,1,disputed
STG009059,VEH009059,P035,YARD_OKC_01,2025-05-08,,27,3,24,25,600,10,270,330,0.93,0,collected
STG009060,VEH009060,P029,YARD_HOU_01,2025-05-13,,39,3,36,27,972,10,390,582,0.69,1,billable
STG009061,VEH009061,P020,YARD_HOU_01,2025-03-15,2025-04-13,29,0,29,39,1131,12,348,783,0.45,0,collected
STG009062,VEH009062,P040,YARD_OKC_01,2025-06-03,2025-07-06,33,7,26,30,780,12,396,384,0.74,0,collected
STG009063,VEH009063,P020,YARD_OKC_01,2025-02-25,2025-04-02,36,0,36,39,1404,8,288,1116,0.79,1,collected
STG009064,VEH009064,P012,YARD_AUS_01,2025-07-07,,21,3,18,25,450,9,189,261,0.69,0,waived
STG009065,VEH009065,P031,YARD_OKC_01,2025-06-17,2025-07-31,44,14,30,35,1050,8,352,698,0.89,1,collected
STG009066,VEH009066,P035,YARD_OKC_01,2025-05-11,2025-06-20,40,3,37,25,925,10,400,525,0.99,1,collected
STG009067,VEH009067,P037,YARD_OKC_01,2025-05-17,,11,3,8,22,176,11,121,55,0.91,0,collected
STG009068,VEH009068,P039,YARD_HOU_01,2025-01-09,,50,0,50,19,950,8,400,550,0.86,1,billable
STG009069,VEH009069,P015,YARD_OKC_01,2025-02-24,,18,3,15,25,375,3,54,321,0.71,0,disputed
STG009070,VEH009070,P015,YARD_DAL_01,2025-06-05,,39,3,36,25,900,14,546,354,0.66,1,billable
