retrieval_id,vehicle_id,yard_id,request_time,retrieval_start_time,retrieval_end_time,handoff_time,requested_by,pickup_type,retrieval_duration_minutes,wait_time_minutes,start_delay_minutes,travel_distance_meters,blocked_vehicle_count,equipment_used,staff_id,retrieval_success_flag,delay_flag,delay_reason,weather_condition,time_of_day,day_of_week
RET003570,VEH007393,YARD_AUS_01,2025-05-19 10:27:00,2025-05-19 10:45:00,2025-05-19 11:26:48,2025-05-19 11:36:48,carrier,carrier_pickup,41.8,69.8,18,973,2,none,STF063,1,1,congestion,storm,afternoon,Monday
RET003571,VEH003062,YARD_HOU_01,2025-04-21 13:21:00,2025-04-21 13:55:00,2025-04-21 14:53:11,2025-04-21 15:10:11,carrier,auction_staging,58.2,109.2,34,986,6,forklift,STF063,1,1,blocked_access,rain,morning,Monday
RET003572,VEH004989,YARD_OKC_01,2025-07-14 10:48:00,2025-07-14 11:23:00,2025-07-14 11:50:28,2025-07-14 12:06:28,carrier,customer_pickup,27.5,78.5,35,548,2,none,STF060,1,1,congestion,clear,afternoon,Monday
RET003573,VEH001034,YARD_HOU_01,2025-05-01 15:22:00,2025-05-01 15:40:00,2025-05-01 16:22:20,2025-05-01 16:39:20,carrier,carrier_pickup,42.3,77.3,18,772,5,forklift,STF070,1,1,congestion,clear,evening,Thursday
RET003574,VEH006901,YARD_OKC_01,2025-04-25 16:01:00,2025-04-25 16:11:00,2025-04-25 16:59:54,2025-04-25 17:17:54,internal_ops,auction_staging,48.9,76.9,10,295,4,none,STF010,1,1,weather,clear,afternoon,Friday
RET003575,VEH006552,YARD_HOU_01,2025-01-29 15:41:00,2025-01-29 15:55:00,2025-01-29 16:53:22,2025-01-29 17:07:22,insurance_partner,carrier_pickup,58.4,86.4,14,753,8,none,STF015,1,1,equipment_unavailable,rain,morning,Wednesday
RET003576,VEH003348,YARD_HOU_01,2025-07-31 10:33:00,2025-07-31 10:55:00,2025-07-31 11:30:42,2025-07-31 11:37:42,insurance_partner,carrier_pickup,35.7,64.7,22,559,5,none,STF011,1,1,weather,clear,morning,Thursday
RET003577,VEH007008,YARD_DAL_01,2025-03-13 15:34:00,2025-03-13 16:04:00,2025-03-13 16:54:56,2025-03-13 17:03:56,buyer,carrier_pickup,50.9,89.9,30,941,3,none,STF011,1,1,congestion,clear,midday,Thursday
RET003578,VEH005982,YARD_AUS_01,2025-02-27 11:29:00,2025-02-27 11:33:00,2025-02-27 11:56:34,2025-02-27 12:09:34,buyer,carrier_pickup,23.6,40.6,4,320,2,none,STF045,1,0,none,extreme_heat,afternoon,Thursday
RET003579,VEH009430,YARD_OKC_01,2025-04-04 09:16:00,2025-04-04 09:35:00,2025-04-04 09:51:11,2025-04-04 10:08:11,carrier,carrier_pickup,16.2,52.2,19,335,4,none,STF050,1,1,congestion,rain,afternoon,Friday
RET003580,VEH009674,YARD_OKC_01,2025-08-22 16:44:00,2025-08-22 17:04:00,2025-08-22 17:23:16,2025-08-22 17:38:16,carrier,customer_pickup,19.3,54.3,20,454,0,none,STF057,1,1,blocked_access,rain,morning,Friday
RET003581,VEH005079,YARD_HOU_01,2025-04-06 12:07:00,2025-04-06 12:25:00,2025-04-06 13:09:57,2025-04-06 13:16:57,carrier,carrier_pickup,45.0,70.0,18,721,3,forklift,STF069,1,1,blocked_access,clear,midday,Sunday
RET003582,VEH001001,YARD_AUS_01,2025-03-23 15:47:00,2025-03-23 15:59:00,2025-03-23 16:35:07,2025-03-23 16:53:07,buyer,carrier_pickup,36.1,66.1,12,353,2,none,STF049,1,1,blocked_access,clear,morning,Sunday
RET003583,VEH003609,YARD_HOU_01,2025-01-20 11:16:00,2025-01-20 11:41:00,2025-01-20 12:13:15,2025-01-20 12:22:15,buyer,customer_pickup,32.3,66.3,25,734,2,jump_starter,STF013,1,1,blocked_access,clear,afternoon,Monday
RET003584,VEH003732,YARD_DAL_01,2025-06-13 11:11:00,2025-06-13 11:21:00,2025-06-13 11:54:17,2025-06-13 12:05:17,insurance_partner,carrier_pickup,33.3,54.3,10,864,0,none,STF043,1,1,blocked_access,clear,morning,Friday
RET003585,VEH009608,YARD_DAL_01,2025-05-06 08:34:00,2025-05-06 09:02:00,2025-05-06 09:46:32,2025-05-06 10:00:32,buyer,customer_pickup,44.5,86.5,28,717,4,none,STF072,1,1,equipment_unavailable,clear,evening,Tuesday
RET003586,VEH008898,YARD_DAL_01,2025-07-16 16:21:00,2025-07-16 16:49:00,2025-07-16 17:26:47,2025-07-16 17:31:47,insurance_partner,carrier_pickup,37.8,70.8,28,703,1,none,STF047,1,1,congestion,clear,morning,Wednesday
RET003587,VEH001257,YARD_AUS_01,2025-08-08 16:40:00,2025-08-08 16:46:00,2025-08-08 17:15:48,2025-08-08 17:22:48,buyer,carrier_pickup,29.8,42.8,6,278,0,none,STF010,1,1,congestion,clear,evening,Friday
RET003588,VEH001047,YARD_HOU_01,2025-04-02 16:19:00,2025-04-02 16:35:00,2025-04-02 17:25:05,2025-04-02 17:36:05,carrier,customer_pickup,50.1,77.1,16,362,6,none,STF037,1,1,weather,rain,midday,Wednesday
RET003589,VEH005910,YARD_OKC_01,2025-05-05 08:55:00,2025-05-05 09:13:00,2025-05-05 09:39:34,2025-05-05 09:50:34,buyer,carrier_pickup,26.6,55.6,18,457,0,none,STF029,1,1,congestion,storm,morning,Monday
RET003590,VEH005824,YARD_DAL_01,2025-07-04 13:09:00,2025-07-04 13:19:00,2025-07-04 13:46:40,2025-07-04 14:00:40,carrier,customer_pickup,27.7,51.7,10,405,1,none,STF067,1,1,vehicle_not_found,clear,midday,Friday
RET003591,VEH001931,YARD_AUS_01,2025-05-04 08:52:00,2025-05-04 09:04:00,2025-05-04 09:44:15,2025-05-04 10:02:15,insurance_partner,customer_pickup,40.3,70.3,12,373,5,none,STF008,1,1,equipment_unavailable,extreme_heat,afternoon,Sunday
RET003592,VEH005947,YARD_HOU_01,2025-05-09 08:09:00,2025-05-09 08:35:00,2025-05-09 08:55:37,2025-05-09 09:00:37,buyer,customer_pickup,20.6,51.6,26,624,0,none,STF022,1,1,congestion,clear,afternoon,Friday
RET003593,VEH001370,YARD_AUS_01,2025-03-30 13:18:00,2025-03-30 13:31:00,2025-03-30 14:06:35,2025-03-30 14:11:35,carrier,internal_move,35.6,53.6,13,753,6,none,STF052,1,1,equipment_unavailable,rain,afternoon,Sunday
RET003594,VEH004341,YARD_HOU_01,2025-03-27 08:06:00,2025-03-27 08:25:00,2025-03-27 09:03:27,2025-03-27 09:18:27,buyer,internal_move,38.5,72.5,19,326,1,none,STF038,1,1,vehicle_not_found,clear,afternoon,Thursday
RET003595,VEH000662,YARD_AUS_01,2025-02-25 08:39:00,2025-02-25 09:09:00,2025-02-25 10:28:45,2025-02-25 10:38:45,buyer,customer_pickup,79.8,119.8,30,802,10,forklift,STF079,1,1,congestion,clear,midday,Tuesday
RET003596,VEH006809,YARD_AUS_01,2025-06-03 13:25:00,2025-06-03 13:34:00,2025-06-03 14:34:33,2025-06-03 14:39:33,buyer,carrier_pickup,60.6,74.6,9,1205,4,forklift,STF005,1,1,equipment_unavailable,clear,midday,Tuesday
RET003597,VEH000722,YARD_OKC_01,2025-05-02 10:22:00,2025-05-02 10:35:00,2025-05-02 11:28:46,2025-05-02 11:41:46,internal_ops,carrier_pickup,53.8,79.8,13,333,7,none,STF079,1,1,blocked_access,clear,morning,Friday
RET003598,VEH001276,YARD_OKC_01,2025-07-31 08:14:00,2025-07-31 08:28:00,2025-07-31 08:58:17,2025-07-31 09:03:17,insurance_partner,internal_move,30.3,49.3,14,1213,1,loader,STF032,1,1,title_issue,clear,morning,Thursday
RET003599,VEH005327,YARD_OKC_01,2025-05-05 13:55:00,2025-05-05 14:10:00,2025-05-05 14:34:45,2025-05-05 14:41:45,internal_ops,customer_pickup,24.8,46.8,15,527,4,none,STF059,1,1,blocked_access,clear,afternoon,Monday
RET003600,VEH002096,YARD_DAL_01,2025-06-01 13:24:00,2025-06-01 13:34:00,2025-06-01 14:08:28,2025-06-01 14:18:28,internal_ops,carrier_pickup,34.5,54.5,10,632,5,none,STF073,1,1,congestion,storm,midday,Sunday
RET003601,VEH001513,YARD_OKC_01,2025-08-27 14:25:00,2025-08-27 14:47:00,2025-08-27 15:29:08,2025-08-27 15:34:08,carrier,carrier_pickup,42.1,69.1,22,735,2,none,STF048,1,1,blocked_access,clear,afternoon,Wednesday
RET003602,VEH003667,YARD_HOU_01,2025-02-26 13:10:00,2025-02-26 13:26:00,2025-02-26 14:03:00,2025-02-26 14:10:00,internal_ops,customer_pickup,37.0,60.0,16,906,3,none,STF055,1,1,title_issue,rain,midday,Wednesday
RET003603,VEH003587,YARD_DAL_01,2025-08-14 10:16:00,2025-08-14 10:37:00,2025-08-14 11:06:25,2025-08-14 11:14:25,buyer,customer_pickup,29.4,58.4,21,356,1,none,STF023,1,1,equipment_unavailable,storm,afternoon,Thursday
RET003604,VEH008194,YARD_HOU_01,2025-02-10 14:58:00,2025-02-10 15:31:00,2025-02-10 16:06:06,2025-02-10 16:19:06,carrier,carrier_pickup,35.1,81.1,33,725,4,none,STF028,1,1,congestion,clear,morning,Monday
RET003605,VEH009278,YARD_OKC_01,2025-07-28 14:55:00,2025-07-28 15:29:00,2025-07-28 15:49:37,2025-07-28 16:00:37,buyer,customer_pickup,20.6,65.6,34,563,0,none,STF001,1,1,blocked_access,rain,morning,Monday
RET003606,VEH004360,YARD_AUS_01,2025-08-28 15:21:00,2025-08-28 15:30:00,2025-08-28 16:01:16,2025-08-28 16:11:16,carrier,carrier_pickup,31.3,50.3,9,647,1,none,STF018,1,1,congestion,clear,afternoon,Thursday
RET003607,VEH002002,YARD_DAL_01,2025-09-01 15:04:00,2025-09-01 15:36:00,2025-09-01 16:12:23,2025-09-01 16:26:23,carrier,customer_pickup,36.4,82.4,32,1506,3,forklift,STF066,1,1,equipment_unavailable,clear,afternoon,Monday
RET003608,VEH009100,YARD_AUS_01,2025-08-24 09:43:00,2025-08-24 10:17:00,2025-08-24 10:39:26,2025-08-24 10:56:26,carrier,carrier_pickup,22.4,73.4,34,598,3,jump_starter,STF054,1,1,equipment_unavailable,clear,afternoon,Sunday
RET003609,VEH005702,YARD_HOU_01,2025-04-10 11:40:00,2025-04-10 12:15:00,2025-04-10 13:04:05,2025-04-10 13:20:05,insurance_partner,customer_pickup,49.1,100.1,35,536,4,none,STF066,1,1,congestion,rain,afternoon,Thursday
RET003610,VEH007789,YARD_DAL_01,2025-07-22 14:17:00,2025-07-22 14:42:00,2025-07-22 15:13:34,2025-07-22 15:26:34,buyer,customer_pickup,31.6,69.6,25,857,1,none,STF032,0,1,title_issue,rain,afternoon,Tuesday
RET003611,VEH003632,YARD_HOU_01,2025-03-09 14:15:00,2025-03-09 14:31:00,2025-03-09 15:04:46,2025-03-09 15:15:46,carrier,carrier_pickup,33.8,60.8,16,459,0,none,STF011,1,1,vehicle_not_found,extreme_heat,midday,Sunday
RET003612,VEH002948,YARD_AUS_01,2025-09-05 13:04:00,2025-09-05 13:19:00,2025-09-05 14:09:05,2025-09-05 14:15:05,internal_ops,carrier_pickup,50.1,71.1,15,726,3,jump_starter,STF036,1,1,weather,rain,morning,Friday
RET003613,VEH004867,YARD_HOU_01,2025-03-25 09:51:00,2025-03-25 10:04:00,2025-03-25 10:45:33,2025-03-25 10:53:33,insurance_partner,carrier_pickup,41.6,62.6,13,1090,3,loader,STF065,1,1,congestion,rain,morning,Tuesday
RET003614,VEH009150,YARD_OKC_01,2025-02-26 08:29:00,2025-02-26 08:39:00,2025-02-26 09:35:16,2025-02-26 09:49:16,buyer,carrier_pickup,56.3,80.3,10,342,6,none,STF006,1,1,weather,rain,midday,Wednesday
RET003615,VEH005437,YARD_OKC_01,2025-09-19 08:26:00,2025-09-19 08:35:00,2025-09-19 09:18:41,2025-09-19 09:29:41,carrier,customer_pickup,43.7,63.7,9,552,4,none,STF005,1,1,congestion,clear,midday,Friday
RET003616,VEH005936,YARD_OKC_01,2025-04-17 13:38:00,2025-04-17 14:12:00,2025-04-17 15:11:16,2025-04-17 15:19:16,buyer,carrier_pickup,59.3,101.3,34,716,5,none,STF051,1,1,blocked_access,clear,evening,Thursday
RET003617,VEH006985,YARD_DAL_01,2025-04-23 16:39:00,2025-04-23 16:57:00,2025-04-23 17:50:36,2025-04-23 17:54:36,carrier,carrier_pickup,53.6,75.6,18,726,7,heavy_tow,STF050,1,1,equipment_unavailable,clear,evening,Wednesday
RET003618,VEH003605,YARD_DAL_01,2025-02-28 13:18:00,2025-02-28 13:43:00,2025-02-28 14:21:13,2025-02-28 14:27:13,insurance_partner,carrier_pickup,38.2,69.2,25,485,1,none,STF039,1,1,blocked_access,clear,morning,Friday
RET003619,VEH001737,YARD_AUS_01,2025-09-22 13:19:00,2025-09-22 13:31:00,2025-09-22 14:14:13,2025-09-22 14:24:13,buyer,customer_pickup,43.2,65.2,12,708,5,forklift,STF024,1,1,congestion,clear,afternoon,Monday
RET003620,VEH005597,YARD_AUS_01,2025-02-22 16:36:00,2025-02-22 16:58:00,2025-02-22 17:48:12,2025-02-22 18:04:12,buyer,carrier_pickup,50.2,88.2,22,985,5,none,STF011,1,1,congestion,clear,afternoon,Saturday
RET003621,VEH000483,YARD_AUS_01,2025-05-10 12:01:00,2025-05-10 12:14:00,2025-05-10 12:39:21,2025-05-10 12:44:21,buyer,carrier_pickup,25.4,43.4,13,716,2,none,STF028,1,1,congestion,clear,midday,Saturday
RET003622,VEH007880,YARD_OKC_01,2025-08-07 11:12:00,2025-08-07 11:34:00,2025-08-07 12:25:47,2025-08-07 12:34:47,insurance_partner,carrier_pickup,51.8,82.8,22,834,4,forklift,STF052,1,1,congestion,storm,afternoon,Thursday
RET003623,VEH005859,YARD_DAL_01,2025-03-23 14:10:00,2025-03-23 14:32:00,2025-03-23 15:25:46,2025-03-23 15:29:46,buyer,carrier_pickup,53.8,79.8,22,682,6,none,STF072,1,1,weather,rain,afternoon,Sunday
RET003624,VEH005508,YARD_OKC_01,2025-08-13 11:06:00,2025-08-13 11:14:00,2025-08-13 11:41:40,2025-08-13 11:46:40,buyer,internal_move,27.7,40.7,8,345,0,none,STF058,1,1,blocked_access,extreme_heat,afternoon,Wednesday
RET003625,VEH000140,YARD_HOU_01,2025-05-23 16:00:00,2025-05-23 16:10:00,2025-05-23 16:49:46,2025-05-23 17:00:46,buyer,carrier_pickup,39.8,60.8,10,1453,2,loader,STF057,1,1,title_issue,clear,afternoon,Friday
RET003626,VEH004207,YARD_HOU_01,2025-07-09 10:56:00,2025-07-09 11:16:00,2025-07-09 11:51:43,2025-07-09 12:00:43,buyer,carrier_pickup,35.7,64.7,20,316,2,none,STF016,1,1,congestion,clear,morning,Wednesday
RET003627,VEH003307,YARD_OKC_01,2025-08-24 10:54:00,2025-08-24 11:00:00,2025-08-24 11:29:52,2025-08-24 11:34:52,insurance_partner,customer_pickup,29.9,40.9,6,751,1,none,STF013,1,1,blocked_access,clear,morning,Sunday
RET003628,VEH003368,YARD_AUS_01,2025-04-30 09:23:00,2025-04-30 09:36:00,2025-04-30 09:58:38,2025-04-30 10:14:38,buyer,carrier_pickup,22.6,51.6,13,711,0,forklift,STF034,1,1,blocked_access,snow,midday,Wednesday
RET003629,VEH002358,YARD_OKC_01,2025-05-08 08:48:00,2025-05-08 09:04:00,2025-05-08 09:39:15,2025-05-08 09:50:15,buyer,carrier_pickup,35.3,62.3,16,716,1,forklift,STF068,1,1,weather,storm,afternoon,Thursday
RET003630,VEH009880,YARD_OKC_01,2025-03-17 09:56:00,2025-03-17 10:14:00,2025-03-17 11:04:38,2025-03-17 11:18:38,carrier,carrier_pickup,50.6,82.6,18,673,5,none,STF045,1,1,congestion,snow,midday,Monday
RET003631,VEH001807,YARD_AUS_01,2025-09-20 12:42:00,2025-09-20 12:52:00,2025-09-20 13:43:56,2025-09-20 13:47:56,buyer,carrier_pickup,51.9,65.9,10,623,7,none,STF018,1,1,congestion,rain,midday,Saturday
RET003632,VEH004508,YARD_OKC_01,2025-07-21 08:25:00,2025-07-21 08:35:00,2025-07-21 09:17:52,2025-07-21 09:34:52,buyer,customer_pickup,42.9,69.9,10,662,4,none,STF042,1,1,equipment_unavailable,storm,afternoon,Monday
RET003633,VEH001716,YARD_DAL_01,2025-06-09 16:05:00,2025-06-09 16:14:00,2025-06-09 16:50:06,2025-06-09 16:58:06,carrier,customer_pickup,36.1,53.1,9,946,3,none,STF069,1,1,equipment_unavailable,storm,midday,Monday
RET003634,VEH004794,YARD_OKC_01,2025-07-12 14:57:00,2025-07-12 15:13:00,2025-07-12 15:31:12,2025-07-12 15:47:12,buyer,carrier_pickup,18.2,50.2,16,142,0,none,STF070,1,1,blocked_access,clear,afternoon,Saturday
RET003635,VEH009319,YARD_HOU_01,2025-03-26 15:15:00,2025-03-26 15:15:00,2025-03-26 16:10:50,2025-03-26 16:17:50,carrier,carrier_pickup,55.8,62.8,0,785,4,none,STF027,1,1,congestion,clear,evening,Wednesday
RET003636,VEH004310,YARD_DAL_01,2025-09-03 08:19:00,2025-09-03 08:38:00,2025-09-03 09:20:10,2025-09-03 09:35:10,buyer,carrier_pickup,42.2,76.2,19,323,3,none,STF008,1,1,blocked_access,extreme_heat,midday,Wednesday
RET003637,VEH005096,YARD_AUS_01,2025-08-13 09:53:00,2025-08-13 10:05:00,2025-08-13 10:34:35,2025-08-13 10:40:35,carrier,customer_pickup,29.6,47.6,12,786,3,none,STF001,1,1,vehicle_not_found,clear,afternoon,Wednesday
RET003638,VEH009176,YARD_AUS_01,2025-05-30 16:30:00,2025-05-30 16:57:00,2025-05-30 17:25:54,2025-05-30 17:33:54,internal_ops,carrier_pickup,28.9,63.9,27,614,2,none,STF052,1,1,congestion,storm,evening,Friday
RET003639,VEH000922,YARD_AUS_01,2025-05-30 15:46:00,2025-05-30 16:01:00,2025-05-30 16:22:29,2025-05-30 16:38:29,carrier,carrier_pickup,21.5,52.5,15,773,4,none,STF053,1,1,blocked_access,clear,morning,Friday
RET003640,VEH009295,YARD_OKC_01,2025-05-15 13:37:00,2025-05-15 13:56:00,2025-05-15 14:26:04,2025-05-15 14:34:04,carrier,customer_pickup,30.1,57.1,19,604,1,none,STF011,1,1,equipment_unavailable,clear,afternoon,Thursday
RET003641,VEH004883,YARD_OKC_01,2025-06-25 10:43:00,2025-06-25 11:02:00,2025-06-25 11:45:57,2025-06-25 11:58:57,insurance_partner,customer_pickup,44.0,76.0,19,282,7,none,STF079,1,1,equipment_unavailable,clear,morning,Wednesday
RET003642,VEH004031,YARD_DAL_01,2025-07-22 14:29:00,2025-07-22 14:44:00,2025-07-22 15:20:02,2025-07-22 15:34:02,buyer,carrier_pickup,36.0,65.0,15,394,2,none,STF035,1,1,equipment_unavailable,storm,midday,Tuesday
RET003643,VEH001890,YARD_DAL_01,2025-08-02 14:26:00,2025-08-02 14:43:00,2025-08-02 15:20:04,2025-08-02 15:25:04,internal_ops,auction_staging,37.1,59.1,17,527,4,none,STF051,1,1,vehicle_not_found,clear,midday,Saturday
RET003644,VEH003594,YARD_OKC_01,2025-05-19 15:31:00,2025-05-19 15:37:00,2025-05-19 16:24:17,2025-05-19 16:28:17,carrier,carrier_pickup,47.3,57.3,6,1393,7,loader,STF058,1,1,equipment_unavailable,storm,morning,Monday
RET003645,VEH001966,YARD_DAL_01,2025-06-13 10:16:00,2025-06-13 10:44:00,2025-06-13 11:04:29,2025-06-13 11:08:29,carrier,internal_move,20.5,52.5,28,711,0,none,STF009,1,1,equipment_unavailable,clear,afternoon,Friday
RET003646,VEH008849,YARD_AUS_01,2025-07-01 15:29:00,2025-07-01 15:50:00,2025-07-01 16:54:03,2025-07-01 17:04:03,insurance_partner,carrier_pickup,64.1,95.1,21,655,6,none,STF045,1,1,blocked_access,extreme_heat,midday,Tuesday
RET003647,VEH005697,YARD_OKC_01,2025-06-14 10:45:00,2025-06-14 10:56:00,2025-06-14 11:23:06,2025-06-14 11:31:06,carrier,internal_move,27.1,46.1,11,362,0,none,STF037,1,1,blocked_access,storm,morning,Saturday
RET003648,VEH008077,YARD_HOU_01,2025-03-01 15:33:00,2025-03-01 15:48:00,2025-03-01 16:10:29,2025-03-01 16:26:29,insurance_partner,customer_pickup,22.5,53.5,15,581,2,none,STF070,1,1,blocked_access,clear,morning,Saturday
RET003649,VEH008857,YARD_OKC_01,2025-05-02 09:19:00,2025-05-02 09:33:00,2025-05-02 10:09:13,2025-05-02 10:17:13,internal_ops,carrier_pickup,36.2,58.2,14,332,2,none,STF011,1,1,blocked_access,clear,morning,Friday
RET003650,VEH007407,YARD_AUS_01,2025-05-12 11:32:00,2025-05-12 11:38:00,2025-05-12 12:07:32,2025-05-12 12:17:32,buyer,customer_pickup,29.5,45.5,6,902,3,none,STF046,1,1,equipment_unavailable,storm,midday,Monday
RET003651,VEH007854,YARD_HOU_01,2025-08-14 08:31:00,2025-08-14 08:46:00,2025-08-14 09:24:55,2025-08-14 09:31:55,internal_ops,customer_pickup,38.9,60.9,15,1570,2,loader,STF051,1,1,equipment_unavailable,extreme_heat,morning,Thursday
RET003652,VEH008652,YARD_OKC_01,2025-02-26 08:28:00,2025-02-26 08:42:00,2025-02-26 09:07:06,2025-02-26 09:12:06,buyer,carrier_pickup,25.1,44.1,14,381,0,none,STF019,1,1,title_issue,rain,afternoon,Wednesday
RET003653,VEH006409,YARD_AUS_01,2025-07-06 12:52:00,2025-07-06 13:12:00,2025-07-06 13:44:39,2025-07-06 14:00:39,insurance_partner,customer_pickup,32.7,68.7,20,262,4,none,STF032,1,1,blocked_access,clear,midday,Sunday
RET003654,VEH002003,YARD_DAL_01,2025-03-04 13:41:00,2025-03-04 14:11:00,2025-03-04 14:31:11,2025-03-04 14:39:11,buyer,carrier_pickup,20.2,58.2,30,785,0,forklift,STF069,1,1,equipment_unavailable,storm,morning,Tuesday
RET003655,VEH001207,YARD_DAL_01,2025-07-02 13:54:00,2025-07-02 13:58:00,2025-07-02 14:42:46,2025-07-02 14:48:46,insurance_partner,customer_pickup,44.8,54.8,4,307,5,none,STF025,1,1,blocked_access,extreme_heat,afternoon,Wednesday
RET003656,VEH004346,YARD_AUS_01,2025-04-28 08:52:00,2025-04-28 09:13:00,2025-04-28 10:09:51,2025-04-28 10:16:51,buyer,carrier_pickup,56.9,84.9,21,840,6,none,STF002,1,1,blocked_access,extreme_heat,morning,Monday
RET003657,VEH004967,YARD_DAL_01,2025-04-27 12:52:00,2025-04-27 13:03:00,2025-04-27 13:52:50,2025-04-27 14:09:50,buyer,carrier_pickup,49.8,77.8,11,682,4,none,STF022,1,1,blocked_access,rain,morning,Sunday
RET003658,VEH009867,YARD_OKC_01,2025-02-07 14:44:00,2025-02-07 15:05:00,2025-02-07 15:32:26,2025-02-07 15:42:26,insurance_partner,carrier_pickup,27.4,58.4,21,361,0,none,STF001,1,1,blocked_access,clear,midday,Friday
RET003659,VEH009344,YARD_AUS_01,2025-08-21 16:00:00,2025-08-21 16:14:00,2025-08-21 16:36:13,2025-08-21 16:40:13,insurance_partner,carrier_pickup,22.2,40.2,14,531,6,none,STF080,1,0,none,clear,evening,Thursday
RET003660,VEH004897,YARD_OKC_01,2025-08-02 12:29:00,2025-08-02 12:33:00,2025-08-02 12:55:34,2025-08-02 13:07:34,buyer,carrier_pickup,22.6,38.6,4,368,2,none,STF026,1,0,none,clear,midday,Saturday
RET003661,VEH006851,YARD_DAL_01,2025-09-09 12:10:00,2025-09-09 12:40:00,2025-09-09 13:33:03,2025-09-09 13:39:03,carrier,carrier_pickup,53.1,89.1,30,489,8,none,STF062,1,1,blocked_access,clear,midday,Tuesday
RET003662,VEH002888,YARD_HOU_01,2025-02-27 12:49:00,2025-02-27 13:13:00,2025-02-27 13:54:42,2025-02-27 13:58:42,carrier,carrier_pickup,41.7,69.7,24,747,2,none,STF028,1,1,blocked_access,clear,morning,Thursday
RET003663,VEH000902,YARD_HOU_01,2025-05-17 10:58:00,2025-05-17 11:16:00,2025-05-17 11:40:47,2025-05-17 11:58:47,internal_ops,auction_staging,24.8,60.8,18,962,0,none,STF028,1,1,congestion,clear,afternoon,Saturday
RET003664,VEH009437,YARD_DAL_01,2025-07-30 16:54:00,2025-07-30 17:21:00,2025-07-30 17:47:48,2025-07-30 18:02:48,buyer,carrier_pickup,26.8,68.8,27,502,2,jump_starter,STF055,1,1,blocked_access,snow,morning,Wednesday
RET003665,VEH001703,YARD_DAL_01,2025-07-05 11:22:00,2025-07-05 11:38:00,2025-07-05 12:08:28,2025-07-05 12:26:28,carrier,customer_pickup,30.5,64.5,16,596,0,none,STF066,1,1,weather,snow,evening,Saturday
RET003666,VEH006637,YARD_DAL_01,2025-02-05 15:57:00,2025-02-05 16:26:00,2025-02-05 17:09:21,2025-02-05 17:21:21,insurance_partner,carrier_pickup,43.4,84.4,29,547,5,none,STF071,1,1,blocked_access,clear,midday,Wednesday
RET003667,VEH006102,YARD_HOU_01,2025-08-11 14:59:00,2025-08-11 15:06:00,2025-08-11 15:33:50,2025-08-11 15:44:50,carrier,customer_pickup,27.8,45.8,7,380,1,none,STF022,1,1,blocked_access,clear,afternoon,Monday
RET003668,VEH001884,YARD_OKC_01,2025-07-02 09:35:00,2025-07-02 09:37:00,2025-07-02 10:22:28,2025-07-02 10:39:28,insurance_partner,carrier_pickup,45.5,64.5,2,913,1,none,STF055,1,1,congestion,extreme_heat,morning,Wednesday
RET003669,VEH005987,YARD_DAL_01,2025-07-18 11:23:00,2025-07-18 11:33:00,2025-07-18 12:06:40,2025-07-18 12:21:40,carrier,carrier_pickup,33.7,58.7,10,963,2,none,STF044,1,1,blocked_access,clear,afternoon,Friday
RET003670,VEH009003,YARD_HOU_01,2025-06-24 13:00:00,2025-06-24 13:05:00,2025-06-24 13:41:17,2025-06-24 13:59:17,carrier,customer_pickup,36.3,59.3,5,809,4,none,STF014,1,1,congestion,clear,midday,Tuesday
RET003671,VEH004420,YARD_DAL_01,2025-06-13 09:47:00,2025-06-13 10:14:00,2025-06-13 11:08:02,2025-06-13 11:14:02,buyer,carrier_pickup,54.0,87.0,27,1227,4,heavy_tow,STF006,1,1,congestion,rain,morning,Friday
RET003672,VEH008423,YARD_AUS_01,2025-07-27 14:56:00,2025-07-27 15:01:00,2025-07-27 15:50:48,2025-07-27 16:04:48,carrier,customer_pickup,49.8,68.8,5,559,3,none,STF028,1,1,blocked_access,clear,morning,Sunday
RET003673,VEH000381,YARD_DAL_01,2025-08-06 09:25:00,2025-08-06 09:43:00,2025-08-06 09:59:18,2025-08-06 10:14:18,buyer,carrier_pickup,16.3,49.3,18,522,0,none,STF036,1,1,congestion,rain,midday,Wednesday
RET003674,VEH004255,YARD_HOU_01,2025-07-27 09:26:00,2025-07-27 09:48:00,2025-07-27 10:26:49,2025-07-27 10:37:49,buyer,carrier_pickup,38.8,71.8,22,626,3,none,STF046,1,1,congestion,clear,midday,Sunday
RET003675,VEH008517,YARD_OKC_01,2025-08-21 12:09:00,2025-08-21 12:19:00,2025-08-21 12:58:35,2025-08-21 13:15:35,buyer,carrier_pickup,39.6,66.6,10,381,5,none,STF028,1,1,congestion,clear,midday,Thursday
